Timestamp,Expected_Time,LVDT1_Voltage,LVDT1_Displacement,LVDT2_Voltage,LVDT2_Displacement
2025-04-22 10:21:57.510551,2.800000,-0.027187,-0.539944,0.157125,3.120502
2025-04-22 10:21:57.717939,7.200000,0.017250,0.342585,0.192375,3.820567
2025-04-22 10:21:58.114612,16.200000,0.078187,1.552804,0.228750,4.542975
2025-04-22 10:21:58.321751,20.800000,0.105938,2.103919,0.236813,4.703096
2025-04-22 10:21:58.512969,26.800000,0.132188,2.625244,0.240000,4.766400
2025-04-22 10:21:58.719285,30.800000,0.153562,3.049751,0.252563,5.015891
2025-04-22 10:21:58.911436,34.600000,0.174000,3.455640,0.251625,4.997272
2025-04-22 10:21:59.115381,38.800000,0.201375,3.999308,0.248062,4.926521
2025-04-22 10:21:59.311578,43.600000,0.213000,4.230180,0.242438,4.814809
2025-04-22 10:21:59.512642,48.400000,0.232500,4.617450,0.230625,4.580213
2025-04-22 10:21:59.718457,52.800000,0.241687,4.799914,0.227625,4.520632
2025-04-22 10:22:00.113211,62.400000,0.251063,4.986101,0.183750,3.649275
2025-04-22 10:22:00.511691,71.400000,0.253688,5.038234,0.131062,2.602901
2025-04-22 10:22:00.718370,75.400000,0.234750,4.662135,0.101813,2.021996
2025-04-22 10:22:00.911476,79.200000,0.219750,4.364235,0.069000,1.370340
2025-04-22 10:22:01.111537,84.600000,0.209063,4.151981,0.044437,0.882529
2025-04-22 10:22:01.311428,88.600000,0.191062,3.794501,0.011062,0.219701
2025-04-22 10:22:01.515372,93.600000,0.170437,3.384889,-0.021750,-0.431955
2025-04-22 10:22:01.711767,97.800000,0.129000,2.561940,-0.050438,-1.001689
2025-04-22 10:22:01.915026,101.600000,0.108563,2.156051,-0.082125,-1.631003
2025-04-22 10:22:02.111378,106.000000,0.079500,1.578870,-0.103125,-2.048062
2025-04-22 10:22:02.313147,110.000000,0.060000,1.191600,-0.135375,-2.688547
2025-04-22 10:22:02.511464,115.200000,0.025875,0.513877,-0.160312,-3.183806
2025-04-22 10:22:02.711544,119.800000,-0.005437,-0.107989,-0.190125,-3.775882
2025-04-22 10:22:02.911611,125.000000,-0.039000,-0.774540,-0.209437,-4.159429
2025-04-22 10:22:03.111306,129.200000,-0.076875,-1.526737,-0.227437,-4.516909
2025-04-22 10:22:03.711374,141.800000,-0.155812,-3.094436,-0.252000,-5.004720
2025-04-22 10:22:03.918468,146.000000,-0.179250,-3.559905,-0.246188,-4.889284
2025-04-22 10:22:04.111496,151.400000,-0.194062,-3.854081,-0.256688,-5.097814
2025-04-22 10:22:04.315519,156.000000,-0.214875,-4.267417,-0.244500,-4.855770
2025-04-22 10:22:04.511344,160.800000,-0.226875,-4.505737,-0.235500,-4.677030
2025-04-22 10:22:04.712777,164.800000,-0.234000,-4.647240,-0.226687,-4.502014
2025-04-22 10:22:04.919368,169.200000,-0.249375,-4.952587,-0.207187,-4.114744
2025-04-22 10:22:05.111733,173.800000,-0.253500,-5.034510,-0.186000,-3.693960
2025-04-22 10:22:05.316862,177.600000,-0.248625,-4.937692,-0.158625,-3.150292
2025-04-22 10:22:05.510675,180.800000,-0.251812,-5.000996,-0.138937,-2.759299
2025-04-22 10:22:05.715131,185.600000,-0.229125,-4.550422,-0.102375,-2.033167
2025-04-22 10:22:05.911418,189.800000,-0.233063,-4.628621,-0.072750,-1.444815
2025-04-22 10:22:06.111179,194.200000,-0.208500,-4.140810,-0.046312,-0.919766
2025-04-22 10:22:06.318465,199.000000,-0.190500,-3.783330,-0.015187,-0.301624
2025-04-22 10:22:06.511421,202.800000,-0.163312,-3.243386,0.019500,0.387270
2025-04-22 10:22:06.718264,206.800000,-0.138937,-2.759299,0.055313,1.098506
2025-04-22 10:22:06.911538,212.000000,-0.112500,-2.234250,0.089250,1.772505
2025-04-22 10:22:07.115373,216.400000,-0.072563,-1.441091,0.111750,2.219355
2025-04-22 10:22:07.312645,222.000000,-0.063750,-1.266075,0.140063,2.781641
2025-04-22 10:22:07.513317,227.000000,-0.022875,-0.454297,0.167625,3.329032
2025-04-22 10:22:07.719726,231.600000,0.012000,0.238320,0.189375,3.760987
2025-04-22 10:22:07.911633,234.800000,0.046687,0.927214,0.202125,4.014202
2025-04-22 10:22:08.119035,239.200000,0.078937,1.567699,0.227437,4.516909
2025-04-22 10:22:08.311432,244.000000,0.102750,2.040615,0.228375,4.535527
2025-04-22 10:22:08.517570,248.600000,0.135937,2.699719,0.245250,4.870665
2025-04-22 10:22:08.711567,253.000000,0.161062,3.198701,0.250688,4.978654
2025-04-22 10:22:08.911480,257.400000,0.183188,3.638104,0.246750,4.900455
2025-04-22 10:22:09.112718,261.800000,0.199313,3.958346,0.245062,4.866941
2025-04-22 10:22:09.311722,266.400000,0.227063,4.509461,0.241687,4.799914
2025-04-22 10:22:09.516880,270.800000,0.233063,4.628621,0.235125,4.669582
2025-04-22 10:22:09.707542,275.000000,0.246000,4.885560,0.221625,4.401472
2025-04-22 10:22:09.913371,279.600000,0.244500,4.855770,0.195563,3.883871
2025-04-22 10:22:10.119471,284.400000,0.253875,5.041958,0.182625,3.626933
2025-04-22 10:22:10.311570,289.200000,0.243188,4.829704,0.160875,3.194977
2025-04-22 10:22:10.517670,293.800000,0.243000,4.825980,0.133687,2.655034
2025-04-22 10:22:10.711420,297.600000,0.234563,4.658411,0.106875,2.122537
2025-04-22 10:22:10.916397,302.000000,0.229313,4.554146,0.077438,1.537909
2025-04-22 10:22:11.314848,310.800000,0.180375,3.582248,0.014812,0.294176
2025-04-22 10:22:11.511410,316.000000,0.155625,3.090712,-0.016125,-0.320242
2025-04-22 10:22:11.713652,319.800000,0.129188,2.565664,-0.052125,-1.035203
2025-04-22 10:22:11.919401,325.000000,0.118688,2.357134,-0.085500,-1.698030
2025-04-22 10:22:12.111826,329.400000,0.075750,1.504395,-0.113437,-2.252869
