Timestamp,Expected_Time,Accel1_X,Accel1_Y,Accel1_Z,Accel1_Magnitude,Accel2_X,Accel2_Y,Accel2_Z,Accel2_Magnitude,Accel3_X,Accel3_Y,Accel3_Z,Accel3_Magnitude,Accel4_X,Accel4_Y,Accel4_Z,Accel4_Magnitude
2025-04-22 10:21:57.383314,0.000000,-0.004969,0.326446,0.132176,0.352224,-0.006255,0.323727,0.189440,0.375134,-0.006352,0.322546,0.163098,0.361494,-0.006632,0.324137,0.148769,0.356708
2025-04-22 10:21:57.399379,0.005000,0.006580,-0.472029,0.211771,0.517399,0.005361,-0.479349,0.269494,0.549937,0.005234,-0.478413,0.242941,0.536588,0.004937,-0.475671,0.228497,0.527729
2025-04-22 10:21:57.401428,0.010000,-0.002040,-0.512630,0.116784,0.525768,-0.003309,-0.520183,0.173960,0.548510,-0.003414,-0.519140,0.147659,0.539741,-0.003698,-0.516339,0.133351,0.533294
2025-04-22 10:21:57.415418,0.015000,-0.125499,0.542607,0.081169,0.562815,-0.127480,0.541133,0.138139,0.572851,-0.127257,0.539380,0.111933,0.565379,-0.127363,0.540659,0.097677,0.563981
2025-04-22 10:21:57.421554,0.020000,-0.183311,0.450311,-0.194211,0.523546,-0.185625,0.448306,-0.138827,0.504686,-0.185248,0.446797,-0.164304,0.510823,-0.185271,0.448209,-0.178163,0.516681
2025-04-22 10:21:57.431752,0.025000,-0.210027,-0.415231,-0.154371,0.490264,-0.212495,-0.422224,-0.098758,0.482887,-0.212048,-0.421438,-0.124340,0.487888,-0.212032,-0.418778,-0.138257,0.489334
2025-04-22 10:21:57.447742,0.030000,-0.019811,0.412068,-0.482990,0.635194,-0.021183,0.409843,-0.429270,0.593879,-0.021240,0.408435,-0.453981,0.611040,-0.021499,0.409903,-0.467424,0.622067
2025-04-22 10:21:57.451622,0.035000,0.047418,0.341057,0.125415,0.366466,0.046433,0.338422,0.182640,0.387354,0.046198,0.337203,0.156316,0.374533,0.045843,0.338773,0.141996,0.370177
2025-04-22 10:21:57.463441,0.040000,0.199448,-0.557504,-0.734843,0.943708,0.199339,-0.565316,-0.682574,0.908420,0.198701,-0.564154,-0.706618,0.925776,0.198127,-0.561288,-0.719698,0.933951
2025-04-22 10:21:57.479566,0.045000,0.159343,0.546339,-0.735372,0.929865,0.159004,0.544887,-0.683106,0.888154,0.158472,0.543124,-0.707148,0.905624,0.157955,0.544398,-0.720227,0.916540
2025-04-22 10:21:57.481584,0.050000,0.139154,0.553760,-0.713040,0.913477,0.138698,0.552351,-0.660646,0.872228,0.138220,0.550568,-0.684747,0.889443,0.137732,0.551831,-0.697858,0.900274
