Timestamp,Expected_Time,LVDT1_Voltage,LVDT1_Displacement,LVDT2_Voltage,LVDT2_Displacement
2025-04-22 10:29:28.207525,12.800000,0.082875,1.645898,0.221625,4.401472
2025-04-22 10:29:28.408760,17.200000,0.115125,2.286383,0.241125,4.788742
2025-04-22 10:29:28.610655,23.000000,0.145687,2.893354,0.235875,4.684477
2025-04-22 10:29:28.796783,29.000000,0.162562,3.228491,0.254063,5.045681
2025-04-22 10:29:28.997055,36.200000,0.193312,3.839186,0.248812,4.941416
2025-04-22 10:29:29.207735,41.800000,0.215250,4.274865,0.246188,4.889284
2025-04-22 10:29:29.397539,47.600000,0.229313,4.554146,0.236437,4.695649
2025-04-22 10:29:29.605221,55.000000,0.242625,4.818532,0.220125,4.371682
2025-04-22 10:29:29.799656,61.000000,0.248438,4.933969,0.213188,4.233904
2025-04-22 10:29:30.196626,73.600000,0.247688,4.919074,0.170437,3.384889
2025-04-22 10:29:30.406746,81.200000,0.251250,4.989825,0.149062,2.960381
2025-04-22 10:29:30.609004,85.400000,0.241500,4.796190,0.111562,2.215631
2025-04-22 10:29:30.797186,91.400000,0.233813,4.643516,0.090938,1.806019
2025-04-22 10:29:34.329753,100.000000,-0.207375,-4.118468,-0.243562,-4.837151
2025-04-22 10:29:34.541957,107.600000,-0.234750,-4.662135,-0.222750,-4.423815
2025-04-22 10:29:34.764349,112.800000,-0.246938,-4.904179,-0.212625,-4.222733
2025-04-22 10:29:35.900203,113.000000,-0.226312,-4.494566,-0.079312,-1.575146
2025-04-22 10:29:35.903287,113.200000,-0.225188,-4.472224,-0.075750,-1.504395
2025-04-22 10:29:36.103308,117.200000,-0.214500,-4.259970,-0.049688,-0.986794
2025-04-22 10:29:36.306601,125.800000,-0.189375,-3.760987,-0.017812,-0.353756
2025-04-22 10:29:36.740542,130.400000,-0.127688,-2.535874,0.061687,1.225114
2025-04-22 10:29:36.742049,130.600000,-0.136313,-2.707166,0.053250,1.057545
2025-04-22 10:29:36.904072,137.800000,-0.111000,-2.204460,0.085125,1.690583
2025-04-22 10:29:36.908663,138.000000,-0.108938,-2.163499,0.082500,1.638450
2025-04-22 10:29:37.111912,144.800000,-0.084937,-1.686859,0.116250,2.308725
2025-04-22 10:29:37.309502,151.800000,-0.056063,-1.113401,0.135375,2.688547
2025-04-22 10:29:38.739944,154.800000,0.156375,3.105607,0.248625,4.937692
2025-04-22 10:29:38.744369,155.000000,0.168187,3.340204,0.255375,5.071747
2025-04-22 10:29:39.149869,161.000000,0.197813,3.928556,0.259313,5.149946
2025-04-22 10:29:39.567841,163.800000,0.232125,4.610003,0.235875,4.684477
2025-04-22 10:29:39.572228,164.000000,0.240563,4.777571,0.234750,4.662135
2025-04-22 10:29:39.780320,172.600000,0.241125,4.788742,0.198750,3.947175
2025-04-22 10:29:39.949494,176.800000,0.252000,5.004720,0.195750,3.887595
2025-04-22 10:29:40.152134,183.800000,0.255375,5.071747,0.173250,3.440745
2025-04-22 10:29:41.473707,186.600000,0.172875,3.433298,-0.024375,-0.484088
2025-04-22 10:29:41.482047,186.800000,0.164813,3.273176,-0.016500,-0.327690
2025-04-22 10:29:41.682234,189.200000,0.138937,2.759299,-0.048938,-0.971899
2025-04-22 10:29:42.310517,198.200000,0.054375,1.079887,-0.137063,-2.722061
2025-04-22 10:29:42.312024,198.400000,0.054000,1.072440,-0.136125,-2.703442
2025-04-22 10:29:42.512162,208.200000,0.019875,0.394717,-0.162188,-3.221044
2025-04-22 10:29:42.692206,214.200000,-0.012188,-0.242044,-0.185438,-3.682789
2025-04-22 10:29:42.882245,218.600000,-0.040500,-0.804330,-0.203625,-4.043992
2025-04-22 10:29:43.091413,225.400000,-0.060187,-1.195324,-0.220125,-4.371682
2025-04-22 10:29:43.286835,229.400000,-0.097125,-1.928902,-0.233250,-4.632345
2025-04-22 10:29:43.491436,233.400000,-0.126375,-2.509807,-0.239437,-4.755229
2025-04-22 10:29:43.689256,239.600000,-0.150750,-2.993895,-0.251812,-5.000996
2025-04-22 10:29:43.887876,246.000000,-0.175125,-3.477982,-0.259875,-5.161118
2025-04-22 10:29:44.083442,253.200000,-0.195375,-3.880147,-0.244875,-4.863218
2025-04-22 10:29:44.284170,257.600000,-0.219750,-4.364235,-0.249188,-4.948864
2025-04-22 10:29:44.490302,263.200000,-0.225750,-4.483395,-0.236063,-4.688201
2025-04-22 10:29:44.691965,268.800000,-0.235875,-4.684477,-0.218812,-4.345616
2025-04-22 10:29:44.889481,274.800000,-0.242438,-4.814809,-0.205500,-4.081230
2025-04-22 10:29:45.082296,278.400000,-0.258000,-5.123880,-0.186000,-3.693960
2025-04-22 10:29:45.282844,284.800000,-0.248062,-4.926521,-0.162188,-3.221044
