Timestamp,Expected_Time,Accel1_X,Accel1_Y,Accel1_Z,Accel1_Magnitude,Accel2_X,Accel2_Y,Accel2_Z,Accel2_Magnitude,Accel3_X,Accel3_Y,Accel3_Z,Accel3_Magnitude,Accel4_X,Accel4_Y,Accel4_Z,Accel4_Magnitude
2025-04-22 10:29:27.810199,0.000000,-0.210903,-0.521356,0.270346,0.624002,-0.213376,-0.528959,0.328407,0.658163,-0.212927,-0.527893,0.301699,0.644229,-0.212910,-0.525080,0.287170,0.635221
2025-04-22 10:29:27.826138,0.005000,-0.025460,0.388597,-0.059620,0.393968,-0.026865,0.386236,-0.003461,0.387185,-0.026907,0.384891,-0.029294,0.386941,-0.027157,0.386392,-0.043348,0.389763
2025-04-22 10:29:27.832301,0.010000,0.079990,0.254706,0.700092,0.749267,0.079193,0.251573,0.760628,0.805057,0.078871,0.250583,0.732781,0.778448,0.078469,0.252277,0.717633,0.764721
2025-04-22 10:29:27.833362,0.015000,0.096849,0.173035,0.659813,0.688966,0.096149,0.169432,0.720118,0.746004,0.126388,-0.012120,0.449001,0.466607,0.125917,-0.010048,0.434260,0.452259
2025-04-22 10:29:27.836509,0.020000,0.142230,-0.105976,0.234007,0.293631,0.141792,-0.111186,0.291858,0.342999,0.141305,-0.111220,0.265246,0.320457,0.140813,-0.109006,0.250770,0.307565
2025-04-22 10:29:27.842103,0.025000,0.199028,-0.443622,-0.265996,0.554226,0.198918,-0.450778,-0.211026,0.536005,0.198280,-0.449917,-0.236312,0.545513,0.197706,-0.447217,-0.250068,0.549203
2025-04-22 10:29:27.858074,0.030000,0.161399,0.587193,-0.255216,0.660289,0.161072,0.585977,-0.200184,0.639833,0.160534,0.584105,-0.225499,0.646375,0.160015,0.585320,-0.239270,0.652269
2025-04-22 10:29:27.860090,0.035000,0.141381,0.583259,-0.259601,0.653890,0.140939,0.582020,-0.204593,0.632827,0.140454,0.580159,-0.229897,0.639660,0.139963,0.581379,-0.243662,0.645726
2025-04-22 10:29:27.862103,0.040000,0.120276,0.498134,-0.040198,0.514024,0.119712,0.496405,0.016073,0.510888,0.119283,0.494769,-0.009812,0.509040,0.118823,0.496112,-0.023893,0.510703
2025-04-22 10:29:27.866159,0.045000,0.077589,0.142021,0.598757,0.620242,0.076778,0.138240,0.658709,0.677424,0.076463,0.137548,0.631131,0.650456,0.076064,0.139405,0.616129,0.636266
2025-04-22 10:29:27.868170,0.050000,0.057848,-0.072220,0.709212,0.715223,0.056924,-0.077236,0.769802,0.775758,0.056661,-0.077359,0.741931,0.748101,0.056291,-0.075194,0.726769,0.732814
2025-04-22 10:29:27.871954,0.055000,0.025969,-0.404857,0.321078,0.517373,0.024861,-0.411790,0.379431,0.560497,0.024683,-0.411032,0.352589,0.542103,0.024358,-0.408387,0.337987,0.530668
2025-04-22 10:29:27.874074,0.060000,0.012030,-0.498281,-0.035772,0.499709,0.010842,-0.505752,0.020525,0.506285,0.010700,-0.504747,-0.005372,0.504889,0.010396,-0.501967,-0.019459,0.502452
2025-04-22 10:29:27.890033,0.065000,0.000535,0.398858,0.300440,0.499351,-0.000719,0.396556,0.358674,0.534700,-0.000830,0.395184,0.331886,0.516061,-0.001118,0.396670,0.317314,0.507973
2025-04-22 10:29:27.892088,0.070000,0.005599,0.378526,-0.044143,0.381132,0.004374,0.376107,0.012106,0.376327,0.004249,0.374789,-0.013768,0.375066,0.003954,0.376304,-0.027844,0.377354
2025-04-22 10:29:27.905953,0.075000,-0.002737,-0.512408,0.598494,0.787886,-0.004010,-0.519960,0.658445,0.839002,-0.004112,-0.518917,0.630868,0.816876,-0.004396,-0.516117,0.615866,0.803546
2025-04-22 10:29:27.912062,0.080000,-0.046479,-0.158851,-0.261114,0.309151,-0.048004,-0.164366,-0.206116,0.267963,-0.047991,-0.164260,-0.231415,0.287815,-0.048211,-0.161970,-0.245178,0.297776
2025-04-22 10:29:27.922196,0.085000,-0.150005,0.595676,0.706029,0.935846,-0.152126,0.594509,0.766600,0.981966,-0.151838,0.592615,0.738737,0.959156,-0.151909,0.593817,0.723580,0.948295
2025-04-22 10:29:27.924363,0.090000,-0.170291,0.543300,0.540533,0.785080,-0.172530,0.541831,0.600151,0.826758,-0.172188,0.540076,0.572727,0.805820,-0.172230,0.541354,0.557808,0.796164
