Timestamp,Expected_Time,Accel1_X,Accel1_Y,Accel1_Z,Accel1_Magnitude,Accel2_X,Accel2_Y,Accel2_Z,Accel2_Magnitude,Accel3_X,Accel3_Y,Accel3_Z,Accel3_Magnitude,Accel4_X,Accel4_Y,Accel4_Z,Accel4_Magnitude
2025-04-22 13:07:47.901772,5.000000,-0.011738,0.134910,0.171430,0.218465,-0.011676,0.136834,0.247877,0.283378,-0.012173,0.133974,0.224046,0.261331,-0.011689,0.135556,0.193171,0.236278
2025-04-22 13:07:47.933414,5.031642,-0.093875,0.312160,-0.432000,0.541184,-0.094443,0.315442,-0.360176,0.488006,-0.094744,0.312159,-0.382566,0.502769,-0.094006,0.313192,-0.411574,0.525661
2025-04-22 13:07:47.943962,5.042190,-0.194175,0.346501,-0.418400,0.576911,-0.195512,0.350046,-0.346473,0.529906,-0.195573,0.346681,-0.368895,0.542697,-0.194525,0.347608,-0.397945,0.563055
2025-04-22 13:07:47.965440,5.063668,-0.080016,0.243885,-0.778977,0.820175,-0.080478,0.246644,-0.709811,0.755739,-0.080812,0.243524,-0.731372,0.775074,-0.080117,0.244769,-0.759306,0.801796
2025-04-22 13:07:47.976974,5.075202,0.112661,0.000911,0.060633,0.127944,0.113675,0.001809,0.136230,0.177437,0.112881,-0.000731,0.112664,0.159486,0.112980,0.001266,0.082132,0.139684
2025-04-22 13:07:47.997526,5.095754,0.185052,0.370506,-0.348023,0.540961,0.186621,0.374235,-0.275556,0.500809,0.185653,0.370812,-0.298147,0.510745,0.185528,0.371665,-0.327414,0.528920
2025-04-22 13:07:48.029039,5.127267,-0.009181,0.355199,0.239635,0.428574,-0.009100,0.358811,0.316604,0.478609,-0.009604,0.355425,0.292610,0.460478,-0.009128,0.356325,0.261524,0.442093
2025-04-22 13:07:48.031263,5.129491,-0.004394,0.452656,0.033114,0.453887,-0.004277,0.457014,0.108501,0.469737,-0.004791,0.453395,0.085000,0.461319,-0.004330,0.453994,0.054553,0.457280
2025-04-22 13:07:48.033277,5.131505,0.000550,0.463019,-0.298719,0.551018,0.000705,0.467457,-0.225875,0.519168,0.000179,0.463814,-0.248583,0.526229,0.000625,0.464380,-0.278003,0.541235
2025-04-22 13:07:48.035292,5.133520,0.005397,0.394889,-0.605280,0.722724,0.005589,0.398804,-0.534784,0.667136,0.009167,0.256799,-0.691529,0.737728,0.009586,0.258003,-0.719586,0.764500
2025-04-22 13:07:48.039323,5.137551,0.012219,0.069804,-0.636221,0.640155,0.012464,0.071229,-0.565962,0.570563,0.011909,0.068525,-0.587864,0.591964,0.012319,0.070308,-0.616240,0.620360
2025-04-22 13:07:48.041337,5.139565,0.013029,-0.138320,-0.344752,0.371693,0.013280,-0.138489,-0.272260,0.305747,0.012724,-0.140697,-0.294858,0.326954,0.013131,-0.138269,-0.324136,0.352640
2025-04-22 13:07:48.060906,5.159134,-0.113283,0.350852,-0.051589,0.372279,-0.113999,0.354430,0.023149,0.373032,-0.114254,0.351055,-0.000149,0.369180,-0.113456,0.351969,-0.030334,0.371045
2025-04-22 13:07:48.076668,5.174896,-0.215940,-0.296539,-0.409384,0.549691,-0.217443,-0.297920,-0.337387,0.499868,-0.217452,-0.299749,-0.359831,0.516346,-0.216337,-0.296833,-0.388908,0.534940
2025-04-22 13:07:48.077172,5.175400,-0.215299,-0.324368,-0.325785,0.507645,-0.216797,-0.325962,-0.253148,0.466193,-0.216808,-0.327725,-0.275791,0.480073,-0.215694,-0.324722,-0.305128,0.495047
2025-04-22 13:07:48.092563,5.190791,-0.055966,0.453114,-0.644725,0.790009,-0.056243,0.457475,-0.574531,0.736568,-0.056635,0.453856,-0.596413,0.751599,-0.056014,0.454453,-0.624762,0.774592
2025-04-22 13:07:48.108451,5.206679,0.182919,-0.480634,-0.655101,0.832842,0.184472,-0.483426,-0.584987,0.780987,0.183510,-0.484816,-0.606844,0.798111,0.183391,-0.481329,-0.635162,0.817765
2025-04-22 13:07:48.124513,5.222741,0.174288,0.350058,-0.451052,0.596963,0.175775,0.353630,-0.379374,0.547609,0.174833,0.350257,-0.401719,0.560914,0.174741,0.351173,-0.430668,0.582522
2025-04-22 13:07:48.140628,5.238856,0.019847,-0.391769,-0.132805,0.414142,0.020151,-0.393880,-0.058689,0.398738,0.019578,-0.395482,-0.081793,0.404326,0.019964,-0.392270,-0.111727,0.408359
2025-04-22 13:07:48.156582,5.254810,-0.005201,0.545866,0.203692,0.582655,-0.005089,0.550938,0.280386,0.618203,-0.005602,0.547097,0.256478,0.604258,-0.005138,0.547407,0.225503,0.592058
2025-04-22 13:07:48.172374,5.270602,0.002713,-0.488606,0.390382,0.625413,0.002885,-0.491459,0.468506,0.678998,0.002353,-0.492829,0.444152,0.663444,0.002792,-0.489318,0.412600,0.640062
2025-04-22 13:07:48.177446,5.275674,-0.026051,-0.472862,-0.246260,0.533780,-0.026100,-0.475594,-0.173014,0.506759,-0.026563,-0.477002,-0.195847,0.516326,-0.026035,-0.473540,-0.225430,0.525106
2025-04-22 13:07:48.188161,5.286389,-0.130133,0.363745,0.307105,0.493517,-0.130979,0.367422,0.384591,0.547782,-0.131194,0.364016,0.360436,0.528804,-0.130343,0.364890,0.329141,0.508398
2025-04-22 13:07:48.203889,5.302117,-0.212931,-0.464568,-0.001194,0.511043,-0.214411,-0.467237,0.073930,0.519373,-0.214428,-0.468665,0.050511,0.517859,-0.213321,-0.465228,0.020170,0.512201
2025-04-22 13:07:48.219619,5.317847,-0.032248,0.561892,-0.346381,0.660865,-0.032343,0.567087,-0.273902,0.630600,-0.032792,0.563208,-0.296496,0.637329,-0.032244,0.563468,-0.325769,0.651661
2025-04-22 13:07:48.235632,5.333860,0.195228,-0.445350,-0.509421,0.704245,0.196875,-0.447871,-0.438191,0.656780,0.195884,-0.449345,-0.460396,0.672492,0.195728,-0.445968,-0.489164,0.690274
2025-04-22 13:07:48.251467,5.349695,0.162715,0.387548,-0.445050,0.612159,0.164113,0.391407,-0.373326,0.565248,0.163199,0.387944,-0.395685,0.577669,0.163143,0.388744,-0.424652,0.598387
2025-04-22 13:07:48.267293,5.365521,0.013279,-0.536377,-0.149807,0.557063,0.013532,-0.539596,-0.075821,0.545065,0.012975,-0.540853,-0.098885,0.549971,0.013382,-0.537194,-0.128766,0.552573
2025-04-22 13:07:48.283443,5.381671,-0.002330,0.565828,0.178066,0.593189,-0.002196,0.571053,0.254563,0.625227,-0.002716,0.567164,0.230716,0.612301,-0.002261,0.567413,0.199821,0.601573
2025-04-22 13:07:48.299196,5.397424,-0.002217,-0.416019,0.486018,0.639758,-0.002082,-0.418316,0.564875,0.702906,-0.002602,-0.419860,0.540293,0.684256,-0.002148,-0.416574,0.508445,0.657308
2025-04-22 13:07:48.331113,5.429341,-0.206846,-0.586767,0.397033,0.738049,-0.208279,-0.590372,0.475209,0.785966,-0.208310,-0.591509,0.450839,0.772354,-0.207222,-0.587694,0.419266,0.751072
2025-04-22 13:07:48.341850,5.440078,-0.089300,0.228752,-0.382116,0.454219,-0.089833,0.231394,-0.309911,0.397062,-0.090145,0.228311,-0.332420,0.413225,-0.089421,0.229602,-0.361582,0.437555
2025-04-22 13:07:48.347019,5.445247,-0.002140,0.526987,0.082429,0.533399,-0.002005,0.531915,0.158193,0.554944,-0.002525,0.528119,0.134575,0.545001,-0.002071,0.528487,0.103975,0.538622
2025-04-22 13:07:48.362979,5.461207,0.205585,-0.399547,-0.216688,0.498856,0.207311,-0.401718,-0.143215,0.474201,0.206295,-0.403302,-0.166119,0.482499,0.206107,-0.400066,-0.195793,0.490783
2025-04-22 13:07:48.378956,5.477184,0.144945,0.491955,-0.360585,0.626937,0.146207,0.496614,-0.288215,0.592511,0.145335,0.492902,-0.310775,0.600546,0.145334,0.493379,-0.340004,0.616561
2025-04-22 13:07:48.395113,5.493341,0.001560,-0.589693,-0.294827,0.659290,0.001723,-0.593321,-0.221952,0.633479,0.001194,-0.594450,-0.244670,0.642834,0.001637,-0.590626,-0.274102,0.651132
2025-04-22 13:07:48.410930,5.509158,0.002186,0.465600,-0.007916,0.465673,0.002354,0.470058,0.067156,0.474837,0.001823,0.466408,0.043754,0.468460,0.002264,0.466967,0.013434,0.467166
2025-04-22 13:07:48.427027,5.525255,-0.014078,-0.386097,0.320536,0.502009,-0.014035,-0.388165,0.398125,0.556213,-0.014526,-0.389781,0.373938,0.540342,-0.014035,-0.386587,0.342602,0.516742
2025-04-22 13:07:48.437251,5.535479,-0.106404,0.420953,0.237601,0.494952,-0.107068,0.425068,0.314555,0.539529,-0.107339,0.421525,0.290566,0.523100,-0.106562,0.422222,0.259486,0.506912
2025-04-22 13:07:48.442895,5.541123,-0.164097,0.521539,0.607100,0.817007,-0.165203,0.526425,0.686884,0.881037,-0.165337,0.522642,0.662013,0.859507,-0.164381,0.523028,0.629790,0.834994
2025-04-22 13:07:48.445725,5.543953,-0.187879,0.344177,0.204187,0.442096,-0.189167,0.347704,0.280885,0.485364,-0.189243,0.344345,0.256975,0.469492,-0.188214,0.345279,0.225999,0.453562
2025-04-22 13:07:48.458739,5.556967,-0.194836,-0.550873,0.673206,0.891420,-0.196177,-0.554203,0.753497,0.955712,-0.196237,-0.555425,0.728468,0.936841,-0.195187,-0.551721,0.696041,0.909377
2025-04-22 13:07:48.474599,5.572827,0.031123,0.395215,0.486855,0.627847,0.031513,0.399133,0.565718,0.693064,0.030913,0.395652,0.541134,0.671060,0.031265,0.396428,0.509283,0.646144
2025-04-22 13:07:48.478061,5.576289,0.088686,0.200828,0.673267,0.708156,0.089517,0.203257,0.753558,0.785606,0.088780,0.200239,0.728529,0.760744,0.088953,0.201617,0.696101,0.730150
2025-04-22 13:07:48.490495,5.588723,0.212858,-0.398542,0.154432,0.477487,0.214640,-0.400706,0.230749,0.509785,0.213607,-0.402291,0.206958,0.500298,0.213396,-0.399059,0.176136,0.485602
2025-04-22 13:07:48.506312,5.604540,0.127466,0.541132,-0.167135,0.580522,0.128594,0.546168,-0.093282,0.568804,0.127764,0.542338,-0.116305,0.569194,0.127818,0.542663,-0.146132,0.576346
2025-04-22 13:07:48.522264,5.620492,-0.004529,-0.479858,-0.293434,0.562484,-0.004413,-0.482644,-0.220549,0.530667,-0.004927,-0.484036,-0.243270,0.541752,-0.004465,-0.480552,-0.272707,0.552557
2025-04-22 13:07:48.538365,5.636593,0.006329,0.327945,-0.202964,0.385723,0.006528,0.331348,-0.129386,0.355773,0.005988,0.328027,-0.152323,0.361718,0.006416,0.329012,-0.182039,0.376069
2025-04-22 13:07:48.553880,5.652108,-0.022010,-0.427481,0.150655,0.453785,-0.022027,-0.429866,0.226943,0.486593,-0.022500,-0.431382,0.203162,0.477359,-0.021984,-0.428060,0.172351,0.461978
2025-04-22 13:07:48.570030,5.668258,-0.177122,0.510420,0.449917,0.703084,-0.178328,0.515221,0.528498,0.759318,-0.178430,0.511465,0.504002,0.739899,-0.177434,0.511885,0.472265,0.718709
2025-04-22 13:07:48.586050,5.684278,-0.181124,-0.376024,0.660392,0.781228,-0.182360,-0.378014,0.740585,0.851244,-0.182453,-0.379654,0.715586,0.830355,-0.181445,-0.376491,0.683199,0.800892
2025-04-22 13:07:48.601881,5.700109,0.058625,0.290686,0.654282,0.718346,0.059225,0.293804,0.734428,0.793229,0.058560,0.290572,0.709444,0.768877,0.058826,0.291672,0.677075,0.739570
2025-04-22 13:07:48.618042,5.716270,0.215821,-0.397648,0.452720,0.640045,0.217626,-0.399804,0.531322,0.699648,0.216585,-0.401392,0.506819,0.681829,0.216365,-0.398162,0.475074,0.656538
2025-04-22 13:07:48.633718,5.731946,0.108986,0.439652,0.063927,0.457448,0.109972,0.443911,0.139550,0.478147,0.109186,0.440323,0.115976,0.468248,0.109297,0.440962,0.085434,0.462269
2025-04-22 13:07:48.649761,5.747989,-0.009803,-0.268013,-0.222752,0.348634,-0.009727,-0.269176,-0.149325,0.307974,-0.010229,-0.271073,-0.172215,0.321315,-0.009751,-0.268245,-0.201870,0.335860
2025-04-22 13:07:48.665931,5.764159,0.010006,0.231325,-0.343438,0.414199,0.010234,0.233987,-0.270936,0.358135,0.009684,0.230898,-0.293537,0.373593,0.010101,0.232181,-0.322819,0.397771
2025-04-22 13:07:48.681692,5.779920,-0.038672,-0.377382,-0.235464,0.446493,-0.038817,-0.379383,-0.162134,0.414398,-0.039250,-0.381019,-0.184994,0.425369,-0.038683,-0.377852,-0.214609,0.436264
2025-04-22 13:07:48.692026,5.790254,-0.142644,0.486645,0.615678,0.797640,-0.143586,0.491264,0.695528,0.863549,-0.143770,0.487564,0.670636,0.841511,-0.142881,0.488057,0.638387,0.816182
2025-04-22 13:07:48.697561,5.795789,-0.191553,0.322607,0.063193,0.380475,-0.192869,0.325969,0.138811,0.403389,-0.192937,0.322661,0.115238,0.393211,-0.191896,0.323662,0.084698,0.385688
2025-04-22 13:07:48.713516,5.811744,-0.162540,-0.165418,0.380846,0.445900,-0.163634,-0.165795,0.458898,0.514637,-0.163771,-0.167938,0.434566,0.493834,-0.162821,-0.165427,0.403044,0.465103
2025-04-22 13:07:48.729213,5.827441,0.085901,0.246488,0.583114,0.638872,0.086710,0.249267,0.662714,0.713332,0.085980,0.246141,0.637900,0.689126,0.086162,0.247378,0.605751,0.659965
2025-04-22 13:07:48.745271,5.843499,0.214958,-0.330561,0.527477,0.658566,0.216757,-0.332204,0.606651,0.724823,0.215718,-0.333952,0.581970,0.704803,0.215501,-0.330929,0.549993,0.677087
2025-04-22 13:07:48.747287,5.845515,0.209632,-0.137103,0.559137,0.612680,0.211389,-0.137263,0.638554,0.686497,0.210364,-0.139473,0.613797,0.663666,0.210163,-0.137050,0.581722,0.633524
2025-04-22 13:07:48.761292,5.859520,0.088762,0.191587,0.275558,0.347156,0.089593,0.193946,0.352803,0.412446,0.088856,0.190951,0.328723,0.390405,0.089029,0.192357,0.297526,0.365307
2025-04-22 13:07:48.763409,5.861637,0.067146,0.005873,0.520628,0.524973,0.067812,0.006808,0.599750,0.603610,0.067126,0.004257,0.575085,0.579005,0.067366,0.006238,0.543130,0.547327
2025-04-22 13:07:48.777460,5.875688,-0.012897,-0.063458,-0.045908,0.079377,-0.012844,-0.063054,0.028874,0.070530,-0.013339,-0.065440,0.005562,0.067017,-0.012851,-0.063244,-0.024641,0.069081
2025-04-22 13:07:48.780500,5.878728,-0.012732,0.236788,0.424569,0.486302,-0.012678,0.239492,0.502955,0.557208,-0.013173,0.236389,0.478519,0.533886,-0.012686,0.237656,0.446861,0.506287
2025-04-22 13:07:48.782515,5.880743,-0.010088,0.410787,0.535179,0.674733,-0.010014,0.414824,0.614413,0.741406,-0.010515,0.411305,0.589713,0.719058,-0.010036,0.412034,0.557713,0.693481
2025-04-22 13:07:48.784531,5.882759,-0.006046,0.531322,0.408347,0.670140,-0.005941,0.536283,0.486608,0.724170,-0.006452,0.532477,0.462212,0.705133,-0.005986,0.532832,0.430604,0.685102
2025-04-22 13:07:48.793257,5.891485,0.012173,0.187968,-0.375418,0.420023,0.012418,0.190299,-0.303161,0.358154,0.011864,0.187312,-0.325686,0.375896,0.012274,0.188730,-0.354869,0.402121
2025-04-22 13:07:48.809371,5.907599,-0.056691,-0.200636,-0.492038,0.534388,-0.056974,-0.201283,-0.420675,0.469817,-0.057364,-0.203341,-0.442921,0.490731,-0.056741,-0.200721,-0.471743,0.515800
2025-04-22 13:07:48.825244,5.923472,-0.203903,0.037242,-0.383008,0.435498,-0.205314,0.038417,-0.310809,0.374476,-0.205352,0.035791,-0.333316,0.393128,-0.204273,0.037675,-0.362475,0.417774
2025-04-22 13:07:48.841217,5.939445,-0.137427,0.000296,-0.104584,0.172696,-0.138329,0.001189,-0.030252,0.141603,-0.138526,-0.001349,-0.053424,0.148476,-0.137653,0.000649,-0.083444,0.160971
2025-04-22 13:07:48.857129,5.955357,0.120073,0.128891,0.215361,0.278228,0.121144,0.130768,0.292144,0.342234,0.120332,0.127923,0.268208,0.320593,0.120408,0.129524,0.237197,0.295867
2025-04-22 13:07:48.872866,5.971094,0.209949,-0.096307,0.412022,0.472351,0.211709,-0.096155,0.490312,0.542653,0.210682,-0.098462,0.465906,0.520721,0.210480,-0.096165,0.434287,0.492092
2025-04-22 13:07:48.878859,5.977087,0.171123,0.357622,-0.420095,0.577630,0.172586,0.361252,-0.348181,0.530583,0.171652,0.357860,-0.370599,0.543021,0.171570,0.358753,-0.399643,0.563786
2025-04-22 13:07:48.889328,5.987556,0.064633,-0.118473,0.382517,0.405626,0.065280,-0.118490,0.460581,0.480037,0.064600,-0.120745,0.436245,0.457234,0.064848,-0.118379,0.404717,0.426632
