Timestamp,Expected_Time,LVDT1_Voltage,LVDT1_Displacement,LVDT2_Voltage,LVDT2_Displacement
2025-04-22 11:16:10.725690,0.000000,-0.233250,-4.632345,-0.115312,-2.290106
2025-04-22 11:16:10.935493,3.600000,-0.221812,-4.405196,-0.078562,-1.560251
2025-04-22 11:16:11.126826,8.800000,-0.206063,-4.092401,-0.059062,-1.172981
2025-04-22 11:16:11.333344,13.600000,-0.184688,-3.667894,-0.015187,-0.301624
2025-04-22 11:16:11.525684,18.000000,-0.183375,-3.641828,0.024188,0.480364
2025-04-22 11:16:11.730227,23.000000,-0.144563,-2.871011,0.035437,0.703789
2025-04-22 11:16:11.925869,27.200000,-0.116625,-2.316172,0.080812,1.604936
2025-04-22 11:16:12.127872,31.600000,-0.086063,-1.709201,0.103688,2.059234
2025-04-22 11:16:12.326056,36.600000,-0.061687,-1.225114,0.130688,2.595454
2025-04-22 11:16:12.527566,40.800000,-0.021750,-0.431955,0.151688,3.012514
2025-04-22 11:16:12.726187,44.400000,0.004500,0.089370,0.175875,3.492878
2025-04-22 11:16:12.926834,49.200000,0.041625,0.826673,0.198937,3.950899
2025-04-22 11:16:13.127788,54.800000,0.068812,1.366616,0.219938,4.367959
2025-04-22 11:16:13.325960,59.400000,0.106125,2.107642,0.225375,4.475947
2025-04-22 11:16:13.532742,64.200000,0.126750,2.517255,0.244688,4.859494
2025-04-22 11:16:13.737895,69.200000,0.154688,3.072094,0.249000,4.945140
2025-04-22 11:16:13.927598,73.400000,0.174563,3.466811,0.259313,5.149946
2025-04-22 11:16:14.126033,78.800000,0.202687,4.025374,0.249750,4.960035
2025-04-22 11:16:14.525987,88.600000,0.225000,4.468500,0.226312,4.494566
2025-04-22 11:16:14.725828,93.600000,0.248812,4.941416,0.228375,4.535527
2025-04-22 11:16:14.926014,98.200000,0.245812,4.881836,0.195000,3.872700
2025-04-22 11:16:15.126120,102.400000,0.242250,4.811085,0.185250,3.679065
2025-04-22 11:16:15.325955,107.200000,0.246562,4.896731,0.160875,3.194977
2025-04-22 11:16:15.525750,110.800000,0.248438,4.933969,0.146063,2.900801
2025-04-22 11:16:15.725996,115.400000,0.234187,4.650964,0.112125,2.226802
2025-04-22 11:16:15.925912,120.400000,0.224625,4.461053,0.077063,1.530461
2025-04-22 11:16:16.129732,125.400000,0.214500,4.259970,0.048000,0.953280
2025-04-22 11:16:16.327089,130.600000,0.188438,3.742369,0.015938,0.316519
2025-04-22 11:16:16.531927,135.400000,0.162562,3.228491,-0.015187,-0.301624
2025-04-22 11:16:16.726144,140.400000,0.139500,2.770470,-0.044812,-0.889976
2025-04-22 11:16:16.929149,145.600000,0.115875,2.301277,-0.075750,-1.504395
2025-04-22 11:16:17.125908,150.400000,0.087000,1.727820,-0.104438,-2.074129
2025-04-22 11:16:17.327078,155.000000,0.055875,1.109678,-0.136313,-2.707166
2025-04-22 11:16:17.525681,159.000000,0.025125,0.498982,-0.159938,-3.176359
2025-04-22 11:16:17.931106,167.600000,-0.035437,-0.703789,-0.207000,-4.111020
2025-04-22 11:16:18.127274,172.800000,-0.065625,-1.303313,-0.216188,-4.293484
2025-04-22 11:16:18.329150,177.800000,-0.103313,-2.051786,-0.237187,-4.710544
2025-04-22 11:16:18.526112,182.400000,-0.125625,-2.494912,-0.243375,-4.833427
2025-04-22 11:16:18.727372,187.000000,-0.147750,-2.934315,-0.245625,-4.878113
2025-04-22 11:16:18.925915,192.000000,-0.172125,-3.418403,-0.253875,-5.041958
2025-04-22 11:16:19.126194,196.400000,-0.197437,-3.921109,-0.249750,-4.960035
2025-04-22 11:16:19.332576,201.200000,-0.227250,-4.513185,-0.237937,-4.725439
2025-04-22 11:16:19.537928,206.400000,-0.234937,-4.665859,-0.236813,-4.703096
2025-04-22 11:16:19.727853,209.800000,-0.251812,-5.000996,-0.216188,-4.293484
2025-04-22 11:16:19.935832,215.200000,-0.249000,-4.945140,-0.207000,-4.111020
2025-04-22 11:16:20.331922,224.800000,-0.243750,-4.840875,-0.156938,-3.116779
2025-04-22 11:16:20.527035,230.000000,-0.241125,-4.788742,-0.139875,-2.777918
2025-04-22 11:16:20.726147,234.800000,-0.245625,-4.878113,-0.116062,-2.305001
2025-04-22 11:16:20.925828,240.400000,-0.228187,-4.531804,-0.082687,-1.642174
2025-04-22 11:16:21.130975,245.000000,-0.201750,-4.006755,-0.053250,-1.057545
2025-04-22 11:16:21.325872,250.600000,-0.186188,-3.697684,-0.008812,-0.175016
2025-04-22 11:16:21.530242,255.600000,-0.176437,-3.504049,0.016500,0.327690
2025-04-22 11:16:21.727125,260.000000,-0.148688,-2.952934,0.054938,1.091059
2025-04-22 11:16:21.926848,264.000000,-0.114187,-2.267764,0.076875,1.526737
2025-04-22 11:16:22.133256,268.400000,-0.081750,-1.623555,0.105375,2.092747
2025-04-22 11:16:22.326141,273.200000,-0.053062,-1.053821,0.128812,2.558216
2025-04-22 11:16:22.525916,278.200000,-0.024563,-0.487811,0.163875,3.254557
2025-04-22 11:16:22.725798,283.800000,0.007875,0.156397,0.187875,3.731197
2025-04-22 11:16:22.927069,288.000000,0.039000,0.774540,0.207937,4.129639
2025-04-22 11:16:23.133442,293.200000,0.066750,1.325655,0.218062,4.330721
2025-04-22 11:16:23.529750,303.200000,0.130312,2.588006,0.245625,4.878113
2025-04-22 11:16:23.725924,308.200000,0.148500,2.949210,0.247875,4.922797
2025-04-22 11:16:23.925893,313.000000,0.177937,3.533839,0.250312,4.971206
2025-04-22 11:16:24.135809,317.200000,0.202500,4.021650,0.251063,4.986101
2025-04-22 11:16:24.325680,322.400000,0.211688,4.204114,0.248062,4.926521
2025-04-22 11:16:24.725817,331.000000,0.240563,4.777571,0.219938,4.367959
2025-04-22 11:16:24.929380,334.600000,0.244500,4.855770,0.202875,4.029097
2025-04-22 11:16:25.135323,338.800000,0.246188,4.889284,0.187500,3.723750
2025-04-22 11:16:25.531812,347.000000,0.244312,4.852046,0.136875,2.718338
2025-04-22 11:16:25.725921,350.800000,0.233250,4.632345,0.108375,2.152327
2025-04-22 11:16:25.929137,356.400000,0.226125,4.490842,0.087750,1.742715
2025-04-22 11:16:26.327309,365.400000,0.193688,3.846634,0.021562,0.428231
2025-04-22 11:16:26.527821,371.200000,0.165187,3.280624,-0.014438,-0.286729
