Timestamp,Expected_Time,Accel1_X,Accel1_Y,Accel1_Z,Accel1_Magnitude,Accel2_X,Accel2_Y,Accel2_Z,Accel2_Magnitude,Accel3_X,Accel3_Y,Accel3_Z,Accel3_Magnitude,Accel4_X,Accel4_Y,Accel4_Z,Accel4_Magnitude
2025-04-22 10:30:47.697660,0.000000,0.013039,-0.320009,-0.006566,0.320342,0.011857,-0.326453,0.049899,0.330457,0.011713,-0.325920,0.023925,0.327007,0.011407,-0.323397,0.009795,0.323747
2025-04-22 10:30:47.713883,0.005000,-0.100266,0.385381,-0.289061,0.492065,-0.102101,0.383002,-0.234224,0.460408,-0.101945,0.381665,-0.259449,0.472626,-0.102088,0.383171,-0.273172,0.481523
2025-04-22 10:30:47.722217,0.010000,-0.181937,0.462757,-0.164071,0.523607,-0.184243,0.460823,-0.108514,0.508014,-0.183870,0.459282,-0.134070,0.512565,-0.183895,0.460676,-0.147973,0.517625
2025-04-22 10:30:47.729607,0.015000,-0.214436,-0.229435,-0.634060,0.707570,-0.216929,-0.235357,-0.581211,0.663518,-0.216470,-0.235064,-0.605521,0.684668,-0.216448,-0.232672,-0.618746,0.695581
2025-04-22 10:30:47.732291,0.020000,-0.210978,-0.403213,-0.205757,0.499428,-0.213451,-0.410136,-0.150440,0.486215,-0.213001,-0.409383,-0.175886,0.493862,-0.212984,-0.406740,-0.189728,0.496786
2025-04-22 10:30:47.745641,0.025000,-0.069673,0.283189,-0.769570,0.822975,-0.071332,0.280221,-0.717501,0.773576,-0.071257,0.279155,-0.741453,0.795460,-0.071444,0.280808,-0.754482,0.808209
2025-04-22 10:30:47.761461,0.030000,0.175362,-0.429992,-0.667687,0.813296,0.175115,-0.437070,-0.615031,0.774569,0.174540,-0.436245,-0.639252,0.793359,0.174000,-0.433564,-0.652429,0.802445
2025-04-22 10:30:47.762500,0.035000,0.185328,-0.493154,-0.746736,0.913872,0.185138,-0.500595,-0.694535,0.875929,0.184537,-0.499603,-0.718547,0.894409,0.183983,-0.496831,-0.731610,0.903296
2025-04-22 10:30:47.763158,0.040000,0.190989,-0.523806,-0.764702,0.946371,0.190832,-0.531423,-0.712605,0.909194,0.190216,-0.530350,-0.736570,0.927356,0.189654,-0.527534,-0.749606,0.936040
2025-04-22 10:30:47.777305,0.045000,0.186489,0.381474,-0.355977,0.554094,0.186306,0.379072,-0.301525,0.518963,0.185702,0.377746,-0.326573,0.532754,0.185146,0.379257,-0.340199,0.542079
2025-04-22 10:30:47.793236,0.050000,0.032286,-0.265466,-0.006165,0.267493,0.031215,-0.271595,0.050302,0.277972,0.031019,-0.271207,0.024327,0.274057,0.030686,-0.268763,0.010197,0.270701
2025-04-22 10:30:47.797221,0.055000,0.006412,-0.406746,-0.632433,0.751968,0.005191,-0.413690,-0.579574,0.712090,0.005064,-0.412927,-0.603889,0.731585,0.004768,-0.410279,-0.617117,0.741070
2025-04-22 10:30:47.802322,0.060000,-0.009966,-0.176478,-0.472507,0.504486,-0.011281,-0.182094,-0.418726,0.456747,-0.011365,-0.181942,-0.443466,0.479472,-0.011637,-0.179626,-0.456923,0.491101
