Timestamp,Time,Accel1_X,Accel1_Y,Accel1_Z,Accel1_Magnitude,Accel2_X,Accel2_Y,Accel2_Z,Accel2_Magnitude
2025-04-26 23:55:19.485009,0.000000,0.000516,-0.000676,0.000341,0.000917,-0.000153,0.000959,0.000323,0.001023
2025-04-26 23:55:19.516566,0.010000,-0.000581,-0.001005,0.000541,0.001281,-0.000133,0.000696,0.000758,0.001038
2025-04-26 23:55:19.516566,0.020000,-0.000581,-0.001005,0.000541,0.001281,-0.000133,0.000696,0.000758,0.001038
2025-04-26 23:55:19.516566,0.030000,-0.000581,-0.001005,0.000541,0.001281,-0.000133,0.000696,0.000758,0.001038
2025-04-26 23:55:19.542654,0.040000,0.000153,0.000923,0.000659,0.001144,-0.000520,-0.000641,0.000308,0.000881
2025-04-26 23:55:19.542654,0.050000,0.000153,0.000923,0.000659,0.001144,-0.000520,-0.000641,0.000308,0.000881
2025-04-26 23:55:19.542654,0.060000,0.000153,0.000923,0.000659,0.001144,-0.000520,-0.000641,0.000308,0.000881
2025-04-26 23:55:19.564113,0.070000,-0.000013,-0.000166,0.000351,0.000388,0.000080,0.000118,0.000433,0.000456
2025-04-26 23:55:19.564113,0.080000,-0.000013,-0.000166,0.000351,0.000388,0.000080,0.000118,0.000433,0.000456
2025-04-26 23:55:19.593292,0.090000,-0.000017,0.000799,-0.000715,0.001072,0.000113,-0.000528,-0.000351,0.000644
2025-04-26 23:55:19.593292,0.100000,-0.000017,0.000799,-0.000715,0.001072,0.000113,-0.000528,-0.000351,0.000644
2025-04-26 23:55:19.593292,0.110000,-0.000017,0.000799,-0.000715,0.001072,0.000113,-0.000528,-0.000351,0.000644
2025-04-26 23:55:19.608608,0.120000,0.000717,0.000312,-0.000055,0.000784,0.000169,-0.000610,-0.000033,0.000634
2025-04-26 23:55:19.640039,0.130000,-0.000572,0.000477,-0.000349,0.000822,-0.000266,-0.000475,-0.000224,0.000589
2025-04-26 23:55:19.640039,0.140000,-0.000572,0.000477,-0.000349,0.000822,-0.000266,-0.000475,-0.000224,0.000589
2025-04-26 23:55:19.640039,0.150000,-0.000572,0.000477,-0.000349,0.000822,-0.000266,-0.000475,-0.000224,0.000589
2025-04-26 23:55:19.655937,0.160000,-0.000287,-0.000054,-0.000101,0.000309,-0.000290,0.000466,-0.000566,0.000788
2025-04-26 23:55:19.655937,0.170000,-0.000287,-0.000054,-0.000101,0.000309,-0.000290,0.000466,-0.000566,0.000788
2025-04-26 23:55:19.688069,0.180000,0.000207,-0.000356,0.001039,0.001118,0.000649,0.000316,0.000690,0.000998
2025-04-26 23:55:19.688069,0.190000,0.000207,-0.000356,0.001039,0.001118,0.000649,0.000316,0.000690,0.000998
2025-04-26 23:55:19.688069,0.200000,0.000207,-0.000356,0.001039,0.001118,0.000649,0.000316,0.000690,0.000998
2025-04-26 23:55:19.703867,0.210000,0.000141,-0.000030,0.000184,0.000233,-0.000187,0.000676,0.000391,0.000803
2025-04-26 23:55:19.703867,0.220000,0.000141,-0.000030,0.000184,0.000233,-0.000187,0.000676,0.000391,0.000803
2025-04-26 23:55:19.736020,0.230000,-0.000494,-0.000753,-0.000758,0.001177,-0.000003,0.000958,-0.000639,0.001151
2025-04-26 23:55:19.736020,0.240000,-0.000494,-0.000753,-0.000758,0.001177,-0.000003,0.000958,-0.000639,0.001151
2025-04-26 23:55:19.736020,0.250000,-0.000494,-0.000753,-0.000758,0.001177,-0.000003,0.000958,-0.000639,0.001151
2025-04-26 23:55:19.751892,0.260000,-0.000260,-0.000166,-0.000257,0.000401,0.000733,0.000327,-0.000068,0.000805
2025-04-26 23:55:19.751892,0.270000,-0.000260,-0.000166,-0.000257,0.000401,0.000733,0.000327,-0.000068,0.000805
2025-04-26 23:55:19.777177,0.280000,-0.000788,0.000035,0.000512,0.000940,0.000010,-0.000411,0.000346,0.000538
2025-04-26 23:55:19.777177,0.290000,-0.000788,0.000035,0.000512,0.000940,0.000010,-0.000411,0.000346,0.000538
2025-04-26 23:55:19.793203,0.300000,-0.000016,0.000821,-0.000706,0.001083,0.000133,-0.000545,-0.000348,0.000661
2025-04-26 23:55:19.793203,0.310000,-0.000016,0.000821,-0.000706,0.001083,0.000133,-0.000545,-0.000348,0.000661
2025-04-26 23:55:19.808323,0.320000,0.000749,0.000251,-0.000015,0.000791,0.000120,-0.000497,0.000068,0.000516
2025-04-26 23:55:19.842008,0.330000,-0.000044,0.000953,0.000481,0.001069,-0.000482,-0.000709,0.000231,0.000888
2025-04-26 23:55:19.842008,0.340000,-0.000044,0.000953,0.000481,0.001069,-0.000482,-0.000709,0.000231,0.000888
2025-04-26 23:55:19.842008,0.350000,-0.000044,0.000953,0.000481,0.001069,-0.000482,-0.000709,0.000231,0.000888
2025-04-26 23:55:19.842008,0.360000,-0.000044,0.000953,0.000481,0.001069,-0.000482,-0.000709,0.000231,0.000888
2025-04-26 23:55:19.857983,0.370000,-0.000189,0.000182,0.000018,0.000263,-0.000636,-0.000352,-0.000188,0.000751
2025-04-26 23:55:19.889721,0.380000,0.000059,0.000344,0.000532,0.000636,0.000742,-0.000373,0.000306,0.000885
