Timestamp,Time,Accel1_X,Accel1_Y,Accel1_Z,Accel1_Magnitude,Accel2_X,Accel2_Y,Accel2_Z,Accel2_Magnitude
2025-04-26 23:54:16.139120,0.000000,-0.000362,0.000625,0.001045,0.001270,-0.000357,0.000659,0.001019,0.001265
2025-04-26 23:54:16.154828,0.010000,0.000062,0.000323,0.000553,0.000643,0.000067,0.000356,0.000527,0.000640
2025-04-26 23:54:16.154828,0.020000,0.000062,0.000323,0.000553,0.000643,0.000067,0.000356,0.000527,0.000640
2025-04-26 23:54:16.185841,0.030000,0.000069,0.000061,0.000483,0.000491,0.000074,0.000095,0.000457,0.000472
2025-04-26 23:54:16.185841,0.040000,0.000069,0.000061,0.000483,0.000491,0.000074,0.000095,0.000457,0.000472
2025-04-26 23:54:16.185841,0.050000,0.000069,0.000061,0.000483,0.000491,0.000074,0.000095,0.000457,0.000472
2025-04-26 23:54:16.202073,0.060000,-0.000652,-0.000673,-0.000993,0.001365,-0.000647,-0.000639,-0.001019,0.001365
2025-04-26 23:54:16.202664,0.070000,-0.000719,-0.000538,-0.001036,0.001372,-0.000714,-0.000504,-0.001062,0.001376
2025-04-26 23:54:16.233265,0.080000,0.000613,-0.000933,-0.000876,0.001419,0.000618,-0.000899,-0.000902,0.001415
2025-04-26 23:54:16.233265,0.090000,0.000613,-0.000933,-0.000876,0.001419,0.000618,-0.000899,-0.000902,0.001415
2025-04-26 23:54:16.233265,0.100000,0.000613,-0.000933,-0.000876,0.001419,0.000618,-0.000899,-0.000902,0.001415
2025-04-26 23:54:16.248923,0.110000,0.000503,-0.000437,-0.000348,0.000752,0.000508,-0.000403,-0.000374,0.000749
2025-04-26 23:54:16.264563,0.120000,-0.000530,-0.000655,0.000344,0.000910,-0.000525,-0.000621,0.000318,0.000873
2025-04-26 23:54:16.264563,0.130000,-0.000530,-0.000655,0.000344,0.000910,-0.000525,-0.000621,0.000318,0.000873
2025-04-26 23:54:16.295528,0.140000,0.000367,-0.000031,0.001115,0.001174,0.000372,0.000003,0.001089,0.001151
2025-04-26 23:54:16.295528,0.150000,0.000367,-0.000031,0.001115,0.001174,0.000372,0.000003,0.001089,0.001151
2025-04-26 23:54:16.295528,0.160000,0.000367,-0.000031,0.001115,0.001174,0.000372,0.000003,0.001089,0.001151
2025-04-26 23:54:16.312521,0.170000,0.000642,-0.000674,0.000053,0.000932,0.000647,-0.000641,0.000027,0.000911
2025-04-26 23:54:16.361671,0.180000,-0.000252,-0.000462,-0.000241,0.000579,-0.000247,-0.000429,-0.000267,0.000562
2025-04-26 23:54:16.361671,0.190000,-0.000252,-0.000462,-0.000241,0.000579,-0.000247,-0.000429,-0.000267,0.000562
2025-04-26 23:54:16.361671,0.200000,-0.000252,-0.000462,-0.000241,0.000579,-0.000247,-0.000429,-0.000267,0.000562
2025-04-26 23:54:16.361671,0.210000,-0.000252,-0.000462,-0.000241,0.000579,-0.000247,-0.000429,-0.000267,0.000562
2025-04-26 23:54:16.362251,0.220000,-0.000323,-0.000621,-0.000080,0.000704,-0.000318,-0.000587,-0.000106,0.000676
2025-04-26 23:54:16.389156,0.230000,0.000181,0.000621,-0.001009,0.001199,0.000186,0.000655,-0.001035,0.001239
2025-04-26 23:54:16.389156,0.240000,0.000181,0.000621,-0.001009,0.001199,0.000186,0.000655,-0.001035,0.001239
2025-04-26 23:54:16.389156,0.250000,0.000181,0.000621,-0.001009,0.001199,0.000186,0.000655,-0.001035,0.001239
2025-04-26 23:54:16.405238,0.260000,-0.000563,0.000494,-0.000329,0.000818,-0.000558,0.000528,-0.000355,0.000846
2025-04-26 23:54:16.405238,0.270000,-0.000563,0.000494,-0.000329,0.000818,-0.000558,0.000528,-0.000355,0.000846
2025-04-26 23:54:16.436795,0.280000,0.000305,0.000411,0.000020,0.000512,0.000310,0.000445,-0.000006,0.000542
2025-04-26 23:54:16.436795,0.290000,0.000305,0.000411,0.000020,0.000512,0.000310,0.000445,-0.000006,0.000542
2025-04-26 23:54:16.436795,0.300000,0.000305,0.000411,0.000020,0.000512,0.000310,0.000445,-0.000006,0.000542
2025-04-26 23:54:16.451855,0.310000,0.000372,-0.000706,0.000998,0.001278,0.000377,-0.000673,0.000972,0.001241
2025-04-26 23:54:16.452925,0.320000,0.000242,-0.000459,0.001071,0.001190,0.000248,-0.000426,0.001045,0.001155
2025-04-26 23:54:16.479605,0.330000,-0.000629,-0.000315,-0.000212,0.000735,-0.000624,-0.000281,-0.000238,0.000725
2025-04-26 23:54:16.479605,0.340000,-0.000629,-0.000315,-0.000212,0.000735,-0.000624,-0.000281,-0.000238,0.000725
2025-04-26 23:54:16.495730,0.350000,0.000361,-0.000036,0.001007,0.001071,0.000373,0.000003,0.001132,0.001192
2025-04-26 23:54:16.495730,0.360000,0.000367,-0.000030,0.001158,0.001215,0.000373,0.000003,0.001132,0.001192
2025-04-26 23:54:16.510150,0.370000,0.000684,0.000151,0.000665,0.000966,0.000689,0.000184,0.000640,0.000958
2025-04-26 23:54:16.541512,0.380000,-0.000789,0.000169,0.000889,0.001200,-0.000783,0.000203,0.000863,0.001183
2025-04-26 23:54:16.541512,0.390000,-0.000789,0.000169,0.000889,0.001200,-0.000783,0.000203,0.000863,0.001183
2025-04-26 23:54:16.541512,0.400000,-0.000789,0.000169,0.000889,0.001200,-0.000783,0.000203,0.000863,0.001183
2025-04-26 23:54:16.542698,0.410000,-0.000761,-0.000006,0.000312,0.000823,-0.000756,0.000028,0.000286,0.000809
2025-04-26 23:54:16.557589,0.420000,-0.000006,0.000945,-0.000562,0.001099,-0.000001,0.000978,-0.000587,0.001141
2025-04-26 23:54:16.589316,0.430000,0.000179,0.000602,-0.001046,0.001220,0.000184,0.000635,-0.001071,0.001259
2025-04-26 23:54:16.589316,0.440000,0.000179,0.000602,-0.001046,0.001220,0.000184,0.000635,-0.001071,0.001259
2025-04-26 23:54:16.589316,0.450000,0.000179,0.000602,-0.001046,0.001220,0.000184,0.000635,-0.001071,0.001259
2025-04-26 23:54:16.604976,0.460000,-0.000613,0.000386,-0.000445,0.000850,-0.000608,0.000420,-0.000471,0.000876
2025-04-26 23:54:16.606143,0.470000,-0.000345,0.000800,0.000081,0.000875,-0.000340,0.000833,0.000055,0.000902
2025-04-26 23:54:16.636370,0.480000,0.000405,0.000269,-0.000195,0.000524,0.000410,0.000303,-0.000220,0.000555
2025-04-26 23:54:16.636370,0.490000,0.000405,0.000269,-0.000195,0.000524,0.000410,0.000303,-0.000220,0.000555
2025-04-26 23:54:16.636370,0.500000,0.000405,0.000269,-0.000195,0.000524,0.000410,0.000303,-0.000220,0.000555
2025-04-26 23:54:16.652407,0.510000,0.000305,-0.000605,0.001073,0.001269,0.000310,-0.000571,0.001047,0.001232
2025-04-26 23:54:16.652407,0.520000,0.000305,-0.000605,0.001073,0.001269,0.000310,-0.000571,0.001047,0.001232
2025-04-26 23:54:16.683470,0.530000,-0.000303,-0.000882,0.000939,0.001324,-0.000298,-0.000849,0.000913,0.001282
2025-04-26 23:54:16.683470,0.540000,-0.000303,-0.000882,0.000939,0.001324,-0.000298,-0.000849,0.000913,0.001282
2025-04-26 23:54:16.683470,0.550000,-0.000303,-0.000882,0.000939,0.001324,-0.000298,-0.000849,0.000913,0.001282
2025-04-26 23:54:16.699439,0.560000,-0.000100,-0.000547,0.000104,0.000565,-0.000095,-0.000513,0.000078,0.000527
2025-04-26 23:54:16.714981,0.570000,0.000129,-0.000580,-0.000323,0.000676,0.000134,-0.000546,-0.000348,0.000662
2025-04-26 23:54:16.714981,0.580000,0.000129,-0.000580,-0.000323,0.000676,0.000134,-0.000546,-0.000348,0.000662
2025-04-26 23:54:16.746434,0.590000,-0.000007,-0.000036,-0.001161,0.001162,0.000088,-0.000016,-0.001197,0.001200
2025-04-26 23:54:16.746434,0.600000,0.000083,-0.000050,-0.001171,0.001175,0.000088,-0.000016,-0.001197,0.001200
2025-04-26 23:54:16.746434,0.610000,0.000083,-0.000050,-0.001171,0.001175,0.000088,-0.000016,-0.001197,0.001200
2025-04-26 23:54:16.762671,0.620000,-0.000313,-0.000602,-0.000102,0.000686,-0.000368,-0.000664,0.000003,0.000760
2025-04-26 23:54:16.793589,0.630000,0.000284,-0.000056,0.000251,0.000383,0.000289,-0.000023,0.000226,0.000367
2025-04-26 23:54:16.793589,0.640000,0.000284,-0.000056,0.000251,0.000383,0.000289,-0.000023,0.000226,0.000367
2025-04-26 23:54:16.793589,0.650000,0.000284,-0.000056,0.000251,0.000383,0.000289,-0.000023,0.000226,0.000367
2025-04-26 23:54:16.793589,0.660000,0.000284,-0.000056,0.000251,0.000383,0.000289,-0.000023,0.000226,0.000367
2025-04-26 23:54:16.809474,0.670000,0.000579,0.000444,0.000761,0.001054,0.000584,0.000477,0.000735,0.001053
2025-04-26 23:54:16.839807,0.680000,-0.000537,0.000523,0.001160,0.001382,-0.000532,0.000557,0.001134,0.001371
2025-04-26 23:54:16.839807,0.690000,-0.000537,0.000523,0.001160,0.001382,-0.000532,0.000557,0.001134,0.001371
2025-04-26 23:54:16.839807,0.700000,-0.000537,0.000523,0.001160,0.001382,-0.000532,0.000557,0.001134,0.001371
2025-04-26 23:54:16.854939,0.710000,0.000055,0.000371,0.000506,0.000629,0.000060,0.000404,0.000480,0.000630
2025-04-26 23:54:16.854939,0.720000,0.000055,0.000371,0.000506,0.000629,0.000060,0.000404,0.000480,0.000630
2025-04-26 23:54:16.886401,0.730000,0.000121,0.000281,0.000224,0.000379,0.000126,0.000314,0.000198,0.000392
2025-04-26 23:54:16.886401,0.740000,0.000121,0.000281,0.000224,0.000379,0.000126,0.000314,0.000198,0.000392
2025-04-26 23:54:16.886401,0.750000,0.000121,0.000281,0.000224,0.000379,0.000126,0.000314,0.000198,0.000392
2025-04-26 23:54:16.901705,0.760000,-0.000594,-0.000724,-0.000920,0.001313,-0.000589,-0.000690,-0.000946,0.001311
2025-04-26 23:54:16.901705,0.770000,-0.000594,-0.000724,-0.000920,0.001313,-0.000589,-0.000690,-0.000946,0.001311
2025-04-26 23:54:16.932628,0.780000,0.000543,-0.001031,-0.000764,0.001394,0.000548,-0.000998,-0.000790,0.001385
2025-04-26 23:54:16.932628,0.790000,0.000543,-0.001031,-0.000764,0.001394,0.000548,-0.000998,-0.000790,0.001385
