Timestamp,Time,LVDT1_Voltage,LVDT1_Displacement,LVDT2_Voltage,LVDT2_Displacement
2025-04-26 23:54:16.185841,0.000000,-0.244812,-4.671315,-0.246148,-5.299483
2025-04-26 23:54:16.233265,0.050000,-0.245089,-4.676806,-0.241871,-5.205983
2025-04-26 23:54:16.295528,0.100000,-0.242387,-4.623140,-0.235478,-5.066242
2025-04-26 23:54:16.361671,0.150000,-0.235881,-4.493935,-0.232069,-4.991711
2025-04-26 23:54:16.389156,0.200000,-0.241283,-4.601222,-0.245999,-5.296213
2025-04-26 23:54:16.436795,0.250000,-0.240596,-4.587586,-0.235470,-5.066047
2025-04-26 23:54:16.479605,0.300000,-0.226383,-4.305313,-0.229357,-4.932426
2025-04-26 23:54:16.541512,0.350000,-0.224177,-4.261491,-0.229222,-4.929473
2025-04-26 23:54:16.589316,0.400000,-0.231395,-4.404842,-0.220228,-4.732858
2025-04-26 23:54:16.636370,0.450000,-0.218886,-4.156424,-0.217430,-4.671696
2025-04-26 23:54:16.683470,0.500000,-0.222012,-4.218501,-0.217508,-4.673407
2025-04-26 23:54:16.746090,0.550000,-0.210696,-3.993770,-0.222736,-4.787702
2025-04-26 23:54:16.793589,0.600000,-0.208807,-3.956242,-0.206001,-4.421864
2025-04-26 23:54:16.839807,0.650000,-0.213734,-4.054093,-0.209172,-4.491171
2025-04-26 23:54:16.886401,0.700000,-0.204265,-3.866036,-0.196066,-4.204692
2025-04-26 23:54:16.932628,0.750000,-0.196075,-3.703390,-0.189997,-4.072019
2025-04-26 23:54:16.996255,0.800000,-0.204893,-3.878527,-0.203071,-4.357815
2025-04-26 23:54:17.043339,0.850000,-0.190350,-3.589700,-0.183278,-3.925135
2025-04-26 23:54:17.091117,0.900000,-0.180432,-3.392714,-0.182456,-3.907173
2025-04-26 23:54:17.138465,0.950000,-0.187562,-3.534327,-0.183217,-3.923809
2025-04-26 23:54:17.184728,1.000000,-0.174247,-3.269877,-0.171376,-3.664952
2025-04-26 23:54:17.247357,1.050000,-0.162045,-3.027555,-0.172286,-3.684854
2025-04-26 23:54:17.293772,1.100000,-0.171633,-3.217982,-0.153785,-3.280425
2025-04-26 23:54:17.388356,1.150000,-0.147220,-2.733124,-0.142405,-3.031649
2025-04-26 23:54:17.419641,1.200000,-0.155276,-2.893127,-0.141089,-3.002881
2025-04-26 23:54:17.443290,1.250000,-0.145681,-2.702573,-0.142104,-3.025085
2025-04-26 23:54:17.492690,1.300000,-0.133991,-2.470406,-0.129675,-2.753380
2025-04-26 23:54:17.539570,1.350000,-0.137837,-2.546785,-0.120918,-2.561956
2025-04-26 23:54:17.589208,1.400000,-0.133718,-2.464983,-0.130999,-2.782326
2025-04-26 23:54:17.635746,1.450000,-0.111786,-2.029402,-0.116777,-2.471423
2025-04-26 23:54:17.682344,1.500000,-0.118477,-2.162304,-0.110050,-2.324383
2025-04-26 23:54:17.745581,1.550000,-0.094749,-1.691049,-0.109923,-2.321595
2025-04-26 23:54:17.791434,1.600000,-0.095544,-1.706841,-0.097708,-2.054581
2025-04-26 23:54:17.838420,1.650000,-0.089574,-1.588278,-0.083181,-1.737012
2025-04-26 23:54:17.885973,1.700000,-0.077673,-1.351927,-0.088189,-1.846492
2025-04-26 23:54:17.932142,1.750000,-0.085287,-1.503138,-0.077282,-1.608061
2025-04-26 23:54:17.994112,1.800000,-0.075150,-1.301822,-0.062796,-1.291401
2025-04-26 23:54:18.041485,1.850000,-0.058127,-0.963744,-0.055359,-1.128837
2025-04-26 23:54:18.087762,1.900000,-0.056240,-0.926269,-0.042024,-0.837325
2025-04-26 23:54:18.134749,1.950000,-0.039846,-0.600692,-0.047544,-0.958002
2025-04-26 23:54:18.182234,2.000000,-0.027739,-0.360234,-0.042492,-0.847565
2025-04-26 23:54:18.243876,2.050000,-0.035706,-0.518467,-0.026301,-0.493614
2025-04-26 23:54:18.290834,2.100000,-0.023932,-0.284636,-0.012469,-0.191248
2025-04-26 23:54:18.334638,2.150000,-0.018899,-0.184672,-0.015024,-0.247104
2025-04-26 23:54:18.403711,2.200000,0.007283,0.335300,-0.004304,-0.012759
2025-04-26 23:54:18.481873,2.250000,0.004768,0.285360,0.009580,0.290733
2025-04-26 23:54:18.508472,2.300000,0.017376,0.535740,0.025810,0.645514
2025-04-26 23:54:18.539353,2.350000,0.024695,0.681096,0.029430,0.724656
2025-04-26 23:54:18.589616,2.400000,0.024988,0.686919,0.024104,0.608242
2025-04-26 23:54:18.639357,2.450000,0.040375,0.992516,0.029331,0.722504
2025-04-26 23:54:18.685992,2.500000,0.048461,1.153097,0.035868,0.865386
2025-04-26 23:54:18.732969,2.550000,0.038525,0.955760,0.043115,1.023818
2025-04-26 23:54:18.795683,2.600000,0.052839,1.240038,0.058884,1.368530
2025-04-26 23:54:18.842285,2.650000,0.059250,1.367367,0.064059,1.481655
2025-04-26 23:54:18.888812,2.700000,0.072377,1.628056,0.076120,1.745305
2025-04-26 23:54:18.935897,2.750000,0.076265,1.705287,0.090985,2.070246
2025-04-26 23:54:18.983156,2.800000,0.090685,1.991656,0.087826,2.001189
2025-04-26 23:54:19.045624,2.850000,0.089741,1.972914,0.095853,2.176671
2025-04-26 23:54:19.092330,2.900000,0.112085,2.416665,0.111281,2.513931
2025-04-26 23:54:19.139276,2.950000,0.100234,2.181303,0.112204,2.534102
2025-04-26 23:54:19.185261,3.000000,0.120658,2.586920,0.112643,2.543703
2025-04-26 23:54:19.232126,3.050000,0.119830,2.570477,0.115457,2.605217
2025-04-26 23:54:19.295863,3.100000,0.125609,2.685257,0.132761,2.983477
2025-04-26 23:54:19.341690,3.150000,0.145651,3.083288,0.138026,3.098563
2025-04-26 23:54:19.385480,3.200000,0.143727,3.045084,0.137678,3.090964
2025-04-26 23:54:19.431656,3.250000,0.158019,3.328906,0.143062,3.208664
2025-04-26 23:54:19.461429,3.300000,0.155525,3.279375,0.159944,3.577701
2025-04-26 23:54:19.520947,3.350000,0.156760,3.303904,0.151454,3.392101
2025-04-26 23:54:19.591726,3.400000,0.175250,3.671118,0.160949,3.599666
2025-04-26 23:54:19.626268,3.450000,0.172096,3.608483,0.181243,4.043287
2025-04-26 23:54:19.679095,3.500000,0.188411,3.932498,0.185067,4.126875
2025-04-26 23:54:19.726389,3.550000,0.193046,4.024546,0.179827,4.012340
2025-04-26 23:54:19.763564,3.600000,0.185599,3.876656,0.198117,4.412148
2025-04-26 23:54:19.815429,3.650000,0.188620,3.936650,0.186395,4.155909
2025-04-26 23:54:19.873250,3.700000,0.195337,4.070061,0.191242,4.261875
2025-04-26 23:54:19.926650,3.750000,0.199279,4.148347,0.210565,4.684271
2025-04-26 23:54:19.965490,3.800000,0.216470,4.489748,0.215030,4.781871
2025-04-26 23:54:20.035916,3.850000,0.216216,4.484707,0.208269,4.634085
2025-04-26 23:54:20.059313,3.900000,0.220377,4.567341,0.211742,4.709996
2025-04-26 23:54:20.125351,3.950000,0.215038,4.461319,0.227930,5.063875
2025-04-26 23:54:20.187280,4.000000,0.214976,4.460091,0.217149,4.828185
2025-04-26 23:54:20.234730,4.050000,0.234312,4.844096,0.218236,4.851961
2025-04-26 23:54:20.275781,4.100000,0.227017,4.699215,0.239793,5.323191
2025-04-26 23:54:20.375673,4.150000,0.242266,5.002059,0.236558,5.252483
2025-04-26 23:54:20.408365,4.200000,0.230657,4.771504,0.243856,5.412005
2025-04-26 23:54:20.441885,4.250000,0.230181,4.762060,0.229616,5.100722
2025-04-26 23:54:20.487514,4.300000,0.248954,5.134886,0.246089,5.460832
2025-04-26 23:54:20.533728,4.350000,0.240387,4.964746,0.249283,5.530655
2025-04-26 23:54:20.577948,4.400000,0.250497,5.165521,0.250673,5.561021
2025-04-26 23:54:20.625003,4.450000,0.236758,4.892663,0.255471,5.665920
2025-04-26 23:54:20.675698,4.500000,0.238360,4.924482,0.238690,5.299089
2025-04-26 23:54:20.731531,4.550000,0.257348,5.301590,0.242936,5.391908
2025-04-26 23:54:20.779531,4.600000,0.257939,5.313331,0.243934,5.413713
2025-04-26 23:54:20.843279,4.650000,0.256163,5.278057,0.256540,5.689282
2025-04-26 23:54:20.892805,4.700000,0.245508,5.066445,0.243599,5.406382
2025-04-26 23:54:20.927535,4.750000,0.252330,5.201938,0.249754,5.540930
2025-04-26 23:54:20.989081,4.800000,0.246598,5.088097,0.251210,5.572760
2025-04-26 23:54:21.025375,4.850000,0.256950,5.293682,0.249441,5.534093
2025-04-26 23:54:21.091308,4.900000,0.244063,5.037747,0.252087,5.591936
2025-04-26 23:54:21.143210,4.950000,0.254597,5.246961,0.242061,5.372780
2025-04-26 23:54:21.180394,5.000000,0.252679,5.208868,0.251318,5.575136
2025-04-26 23:54:21.229605,5.050000,0.241463,4.986112,0.235607,5.231693
2025-04-26 23:54:21.290895,5.100000,0.250431,5.164213,0.239780,5.322918
2025-04-26 23:54:21.374864,5.150000,0.237031,4.898096,0.234170,5.200277
2025-04-26 23:54:21.407437,5.200000,0.239493,4.946988,0.243114,5.395795
2025-04-26 23:54:21.446489,5.250000,0.237837,4.914102,0.241964,5.370660
2025-04-26 23:54:21.481565,5.300000,0.232894,4.815924,0.228846,5.083899
2025-04-26 23:54:21.540435,5.350000,0.229468,4.747899,0.229528,5.098809
2025-04-26 23:54:21.577066,5.400000,0.238224,4.921785,0.236148,5.243514
2025-04-26 23:54:21.626900,5.450000,0.222399,4.607503,0.229512,5.098452
2025-04-26 23:54:21.681373,5.500000,0.222999,4.619412,0.215883,4.800511
2025-04-26 23:54:21.721444,5.550000,0.227015,4.699176,0.217362,4.832846
2025-04-26 23:54:21.773506,5.600000,0.211383,4.388719,0.212226,4.720584
2025-04-26 23:54:21.821573,5.650000,0.211147,4.384045,0.203551,4.530953
2025-04-26 23:54:21.862758,5.700000,0.204679,4.255587,0.200212,4.457962
2025-04-26 23:54:21.941105,5.750000,0.200098,4.164597,0.205488,4.573288
2025-04-26 23:54:21.991090,5.800000,0.186213,3.888840,0.188246,4.196370
2025-04-26 23:54:22.026588,5.850000,0.185821,3.881072,0.180834,4.034351
2025-04-26 23:54:22.076607,5.900000,0.182076,3.806687,0.176023,3.929183
2025-04-26 23:54:22.112530,5.950000,0.190730,3.978547,0.172343,3.848730
2025-04-26 23:54:22.176606,6.000000,0.175789,3.681838,0.174604,3.898165
2025-04-26 23:54:22.241671,6.050000,0.163332,3.434423,0.176088,3.930599
2025-04-26 23:54:22.276586,6.100000,0.158986,3.348111,0.171916,3.839394
2025-04-26 23:54:22.326927,6.150000,0.156527,3.299290,0.148584,3.329365
2025-04-26 23:54:22.392091,6.200000,0.150346,3.176536,0.144899,3.248817
2025-04-26 23:54:22.441474,6.250000,0.140901,2.988962,0.149118,3.341048
2025-04-26 23:54:22.466415,6.300000,0.131142,2.795131,0.135823,3.050416
2025-04-26 23:54:22.513842,6.350000,0.142277,3.016279,0.124622,2.805550
2025-04-26 23:54:22.590751,6.400000,0.119786,2.569601,0.116367,2.625108
2025-04-26 23:54:22.638175,6.450000,0.115407,2.482650,0.120328,2.711694
2025-04-26 23:54:22.684903,6.500000,0.107292,2.321479,0.104836,2.373034
2025-04-26 23:54:22.747223,6.550000,0.109587,2.367052,0.104907,2.374591
2025-04-26 23:54:22.790469,6.600000,0.095678,2.090825,0.085837,1.957721
2025-04-26 23:54:22.837839,6.650000,0.095250,2.082329,0.092560,2.104685
2025-04-26 23:54:22.884266,6.700000,0.087187,1.922191,0.081411,1.860967
2025-04-26 23:54:22.946064,6.750000,0.072241,1.625369,0.061756,1.431295
2025-04-26 23:54:22.993383,6.800000,0.070329,1.587391,0.064318,1.487318
2025-04-26 23:54:23.040069,6.850000,0.050409,1.191787,0.061774,1.431695
2025-04-26 23:54:23.087453,6.900000,0.042857,1.041788,0.050177,1.178183
2025-04-26 23:54:23.134209,6.950000,0.043787,1.060269,0.038496,0.922836
2025-04-26 23:54:23.195713,7.000000,0.027726,0.741301,0.040892,0.975220
2025-04-26 23:54:23.242573,7.050000,0.030480,0.795995,0.018405,0.483655
2025-04-26 23:54:23.290418,7.100000,0.017473,0.537666,0.012975,0.364952
2025-04-26 23:54:23.336614,7.150000,0.012272,0.434387,0.012081,0.345401
2025-04-26 23:54:23.479189,7.200000,-0.013496,-0.077363,-0.005230,-0.033013
2025-04-26 23:54:23.509901,7.250000,-0.005557,0.080292,-0.020387,-0.364333
2025-04-26 23:54:23.540426,7.300000,-0.019266,-0.191971,-0.021185,-0.381783
2025-04-26 23:54:23.543504,7.350000,-0.025256,-0.310917,-0.013489,-0.213546
2025-04-26 23:54:23.589993,7.400000,-0.026053,-0.326753,-0.019817,-0.351880
2025-04-26 23:54:23.640102,7.450000,-0.038530,-0.574542,-0.031429,-0.605730
2025-04-26 23:54:23.687844,7.500000,-0.041930,-0.642076,-0.044744,-0.896790
2025-04-26 23:54:23.735537,7.550000,-0.041943,-0.642339,-0.057747,-1.181035
2025-04-26 23:54:23.783246,7.600000,-0.064224,-1.084839,-0.064979,-1.339131
2025-04-26 23:54:23.822200,7.650000,-0.068029,-1.160408,-0.064747,-1.334049
2025-04-26 23:54:23.893356,7.700000,-0.071447,-1.228275,-0.072956,-1.513492
2025-04-26 23:54:23.940932,7.750000,-0.079401,-1.386247,-0.087022,-1.820993
2025-04-26 23:54:23.988945,7.800000,-0.091722,-1.630940,-0.089105,-1.866506
2025-04-26 23:54:24.018483,7.850000,-0.101635,-1.827807,-0.094268,-1.979380
2025-04-26 23:54:24.072171,7.900000,-0.099865,-1.792667,-0.099997,-2.104621
2025-04-26 23:54:24.126620,7.950000,-0.109013,-1.974347,-0.100275,-2.110694
2025-04-26 23:54:24.176459,8.000000,-0.104834,-1.891347,-0.125570,-2.663638
2025-04-26 23:54:24.225909,8.050000,-0.124763,-2.287131,-0.125690,-2.666272
2025-04-26 23:54:24.292421,8.100000,-0.129613,-2.383453,-0.133766,-2.842796
2025-04-26 23:54:24.410258,8.150000,-0.139154,-2.572950,-0.157423,-3.359940
2025-04-26 23:54:24.438811,8.200000,-0.153664,-2.861109,-0.154322,-3.292156
2025-04-26 23:54:24.458565,8.250000,-0.157880,-2.944833,-0.145394,-3.097001
2025-04-26 23:54:24.479073,8.300000,-0.148916,-2.766807,-0.161629,-3.451885
2025-04-26 23:54:24.536940,8.350000,-0.163620,-3.058838,-0.169833,-3.631228
2025-04-26 23:54:24.590921,8.400000,-0.176919,-3.322955,-0.170548,-3.646867
2025-04-26 23:54:24.622294,8.450000,-0.182061,-3.425065,-0.178329,-3.816955
2025-04-26 23:54:24.676460,8.500000,-0.181249,-3.408953,-0.174458,-3.732324
2025-04-26 23:54:24.725844,8.550000,-0.176832,-3.321221,-0.185433,-3.972237
2025-04-26 23:54:24.790970,8.600000,-0.195212,-3.686260,-0.186203,-3.989077
2025-04-26 23:54:24.838935,8.650000,-0.188158,-3.546169,-0.189913,-4.070189
2025-04-26 23:54:24.887287,8.700000,-0.208682,-3.953765,-0.192286,-4.122047
2025-04-26 23:54:24.932387,8.750000,-0.195199,-3.686003,-0.202143,-4.337521
2025-04-26 23:54:24.963935,8.800000,-0.211522,-4.010170,-0.198925,-4.267173
2025-04-26 23:54:25.012083,8.850000,-0.205252,-3.885644,-0.218603,-4.697351
2025-04-26 23:54:25.076573,8.900000,-0.226262,-4.302915,-0.216953,-4.661272
2025-04-26 23:54:25.127663,8.950000,-0.210671,-3.993276,-0.230265,-4.952275
2025-04-26 23:54:25.193412,9.000000,-0.226891,-4.315403,-0.231587,-4.981165
2025-04-26 23:54:25.241432,9.050000,-0.237123,-4.518613,-0.221380,-4.758052
2025-04-26 23:54:25.289473,9.100000,-0.234433,-4.465173,-0.240653,-5.179352
2025-04-26 23:54:25.326692,9.150000,-0.224840,-4.274666,-0.227603,-4.894094
2025-04-26 23:54:25.421600,9.200000,-0.237618,-4.528428,-0.233607,-5.025320
2025-04-26 23:54:25.453718,9.250000,-0.234831,-4.473078,-0.239483,-5.153787
2025-04-26 23:54:25.476637,9.300000,-0.241633,-4.608182,-0.236664,-5.092153
2025-04-26 23:54:25.542554,9.350000,-0.233851,-4.453623,-0.241888,-5.206350
2025-04-26 23:54:25.591941,9.400000,-0.248005,-4.734727,-0.254047,-5.472142
2025-04-26 23:54:25.641928,9.450000,-0.254273,-4.859200,-0.251977,-5.426905
2025-04-26 23:54:25.689450,9.500000,-0.242562,-4.626613,-0.238307,-5.128079
2025-04-26 23:54:25.714449,9.550000,-0.252593,-4.825841,-0.253128,-5.452064
2025-04-26 23:54:25.775292,9.600000,-0.252371,-4.821427,-0.252870,-5.446413
2025-04-26 23:54:25.844531,9.650000,-0.242639,-4.628154,-0.248261,-5.345661
2025-04-26 23:54:25.885831,9.700000,-0.243810,-4.651407,-0.248350,-5.347622
2025-04-26 23:54:25.912906,9.750000,-0.258761,-4.948343,-0.241793,-5.204286
2025-04-26 23:54:25.976721,9.800000,-0.256276,-4.898989,-0.241887,-5.206329
2025-04-26 23:54:26.026797,9.850000,-0.246778,-4.710361,-0.257210,-5.541287
2025-04-26 23:54:26.083135,9.900000,-0.244558,-4.666256,-0.241245,-5.192300
2025-04-26 23:54:26.128334,9.950000,-0.257397,-4.921239,-0.256689,-5.529907
2025-04-26 23:54:26.173425,10.000000,-0.239633,-4.568458,-0.249758,-5.378397
2025-04-26 23:54:26.239394,10.050000,-0.240009,-4.575913,-0.234644,-5.048007
2025-04-26 23:54:26.292675,10.100000,-0.248749,-4.749490,-0.233697,-5.027290
2025-04-26 23:54:26.343046,10.150000,-0.241735,-4.610201,-0.238849,-5.139925
2025-04-26 23:54:26.407732,10.200000,-0.236008,-4.496453,-0.230138,-4.949495
2025-04-26 23:54:26.443265,10.250000,-0.234205,-4.460650,-0.225924,-4.857386
2025-04-26 23:54:26.478544,10.300000,-0.233303,-4.442747,-0.224422,-4.824554
2025-04-26 23:54:26.526460,10.350000,-0.238014,-4.536296,-0.228537,-4.914507
2025-04-26 23:54:26.576788,10.400000,-0.229596,-4.369117,-0.220822,-4.745841
2025-04-26 23:54:26.643016,10.450000,-0.218900,-4.156699,-0.224931,-4.835663
2025-04-26 23:54:26.662979,10.500000,-0.227168,-4.320890,-0.229613,-4.938022
