Timestamp,Expected_Time,Accel1_X,Accel1_Y,Accel1_Z,Accel1_Magnitude,Accel2_X,Accel2_Y,Accel2_Z,Accel2_Magnitude,Accel3_X,Accel3_Y,Accel3_Z,Accel3_Magnitude,Accel4_X,Accel4_Y,Accel4_Z,Accel4_Magnitude
2025-04-22 10:30:16.644625,0.000000,-0.006212,0.447132,0.501121,0.671630,-0.007506,0.445109,0.560511,0.715787,-0.007599,0.443608,0.533191,0.693642,-0.007877,0.445025,0.518330,0.683209
2025-04-22 10:30:16.646642,0.005000,-0.001692,0.553604,0.275714,0.618464,-0.002960,0.552193,0.333805,0.645254,-0.003065,0.550411,0.307083,0.630287,-0.003350,0.551674,0.292546,0.624451
2025-04-22 10:30:16.650672,0.010000,0.008064,0.526276,-0.350904,0.632587,0.006853,0.524709,-0.296423,0.602688,0.006721,0.522999,-0.321485,0.613942,0.006423,0.524301,-0.335118,0.622284
2025-04-22 10:30:16.652188,0.015000,0.011136,0.436664,-0.448367,0.625965,0.009943,0.434580,-0.394447,0.586982,0.009804,0.433107,-0.419251,0.602867,0.009500,0.434539,-0.432743,0.613336
2025-04-22 10:30:16.656252,0.020000,0.015060,0.067839,-0.083707,0.108792,0.013889,0.063630,-0.027687,0.070769,0.013740,0.063135,-0.053456,0.083859,0.013431,0.065098,-0.067474,0.094715
2025-04-22 10:30:16.658000,0.025000,0.014039,-0.103208,0.218122,0.241715,0.012862,-0.108402,0.275882,0.296694,0.012715,-0.108444,0.249313,0.272174,0.012408,-0.106234,0.234859,0.258067
2025-04-22 10:30:16.662210,0.030000,0.003067,-0.391683,0.540969,0.667886,0.001827,-0.398540,0.600589,0.720794,0.001709,-0.397817,0.573164,0.697694,0.001417,-0.395191,0.558244,0.683970
2025-04-22 10:30:16.674074,0.035000,-0.091007,0.223634,-0.085016,0.255973,-0.092789,0.220323,-0.029003,0.240817,-0.092658,0.219415,-0.054769,0.244393,-0.092813,0.221154,-0.068786,0.249509
2025-04-22 10:30:16.676944,0.040000,-0.121509,0.399739,0.389673,0.571315,-0.123466,0.397443,0.448421,0.611789,-0.123254,0.396068,0.421397,0.591301,-0.123366,0.397553,0.406696,0.581953
2025-04-22 10:30:16.679456,0.045000,-0.147452,0.442456,0.574946,0.740319,-0.149559,0.440406,0.634761,0.786922,-0.164040,0.405771,0.540748,0.695678,-0.164094,0.407242,0.525875,0.685068
2025-04-22 10:30:16.683128,0.050000,-0.180729,0.292112,0.223901,0.410030,-0.183028,0.289195,0.281694,0.443266,-0.182659,0.288106,0.255110,0.425970,-0.182686,0.289746,0.240648,0.418614
2025-04-22 10:30:16.688133,0.055000,-0.209692,-0.175427,-0.408493,0.491541,-0.212157,-0.181038,-0.354344,0.450938,-0.211711,-0.180888,-0.379253,0.470505,-0.211696,-0.178574,-0.392803,0.480623
2025-04-22 10:30:16.692104,0.060000,-0.213710,-0.501491,-0.052288,0.547631,-0.216199,-0.508980,0.003914,0.553009,-0.215742,-0.507966,-0.021939,0.552319,-0.215721,-0.505182,-0.036003,0.550491
2025-04-22 10:30:16.706382,0.065000,-0.074956,0.302920,-0.392263,0.501248,-0.076646,0.300065,-0.338020,0.458445,-0.076557,0.298947,-0.362972,0.476423,-0.076736,0.300572,-0.376546,0.487871
2025-04-22 10:30:16.709773,0.070000,-0.017611,0.509699,-0.080229,0.516275,-0.018970,0.508036,-0.024188,0.508965,-0.019033,0.506370,-0.049967,0.509185,-0.019295,0.507696,-0.063990,0.512077
2025-04-22 10:30:16.713083,0.075000,0.039837,0.502444,0.458512,0.681374,0.038809,0.500739,0.517657,0.721259,0.038593,0.499092,0.490450,0.700802,0.038249,0.500429,0.475650,0.691473
2025-04-22 10:30:16.716043,0.080000,0.104487,0.245243,0.532421,0.595427,0.103831,0.242056,0.591991,0.647939,0.103444,0.241091,0.564589,0.622564,0.103007,0.242798,0.549682,0.609682
2025-04-22 10:30:16.720032,0.085000,0.146638,-0.033764,0.090124,0.175399,0.146225,-0.038558,0.147146,0.210999,0.145727,-0.038784,0.120916,0.193290,0.145228,-0.036674,0.106647,0.183874
