Timestamp,Time,Accel1_X,Accel1_Y,Accel1_Z,Accel1_Magnitude,Accel2_X,Accel2_Y,Accel2_Z,Accel2_Magnitude
2025-04-27 00:00:40.142022,0.000000,0.000172,0.000273,-0.001006,0.001056,0.000613,-0.000913,-0.000894,0.001417
2025-04-27 00:00:40.142022,0.010000,0.000172,0.000273,-0.001006,0.001056,0.000613,-0.000913,-0.000894,0.001417
2025-04-27 00:00:40.158094,0.020000,-0.000070,0.000950,0.000453,0.001055,0.000525,-0.000479,-0.000179,0.000733
2025-04-27 00:00:40.189993,0.030000,-0.000322,0.000639,0.001006,0.001235,-0.000629,-0.000863,0.000317,0.001114
2025-04-27 00:00:40.189993,0.040000,-0.000322,0.000639,0.001006,0.001235,-0.000629,-0.000863,0.000317,0.001114
2025-04-27 00:00:40.189993,0.050000,-0.000322,0.000639,0.001006,0.001235,-0.000629,-0.000863,0.000317,0.001114
2025-04-27 00:00:40.206012,0.060000,0.000051,0.000396,0.000480,0.000624,0.000297,-0.000083,0.001092,0.001135
2025-04-27 00:00:40.206012,0.070000,0.000051,0.000396,0.000480,0.000624,0.000297,-0.000083,0.001092,0.001135
2025-04-27 00:00:40.237987,0.080000,0.000158,0.000462,-0.000068,0.000494,-0.000022,-0.000087,0.000351,0.000362
2025-04-27 00:00:40.237987,0.090000,0.000158,0.000462,-0.000068,0.000494,-0.000022,-0.000087,0.000351,0.000362
2025-04-27 00:00:40.237987,0.100000,0.000158,0.000462,-0.000068,0.000494,-0.000022,-0.000087,0.000351,0.000362
2025-04-27 00:00:40.253964,0.110000,-0.000739,-0.000451,-0.001025,0.001342,-0.000259,-0.000003,-0.000985,0.001019
2025-04-27 00:00:40.253964,0.120000,-0.000739,-0.000451,-0.001025,0.001342,-0.000259,-0.000003,-0.000985,0.001019
2025-04-27 00:00:40.286333,0.130000,0.000586,-0.000165,-0.000639,0.000883,-0.000236,0.000523,-0.000571,0.000809
2025-04-27 00:00:40.286333,0.140000,0.000586,-0.000165,-0.000639,0.000883,-0.000236,0.000523,-0.000571,0.000809
2025-04-27 00:00:40.286333,0.150000,0.000586,-0.000165,-0.000639,0.000883,-0.000236,0.000523,-0.000571,0.000809
2025-04-27 00:00:40.302221,0.160000,0.000442,-0.000752,0.000814,0.001193,0.000277,-0.000017,0.000116,0.000301
2025-04-27 00:00:40.302221,0.170000,0.000442,-0.000752,0.000814,0.001193,0.000277,-0.000017,0.000116,0.000301
2025-04-27 00:00:40.326729,0.180000,0.000283,0.000648,-0.000383,0.000804,-0.000339,-0.000032,-0.000222,0.000407
2025-04-27 00:00:40.326729,0.190000,0.000283,0.000648,-0.000383,0.000804,-0.000339,-0.000032,-0.000222,0.000407
2025-04-27 00:00:40.374379,0.200000,-0.000184,0.000228,0.000045,0.000296,-0.000513,-0.000426,0.000347,0.000752
2025-04-27 00:00:40.374379,0.210000,-0.000184,0.000228,0.000045,0.000296,-0.000513,-0.000426,0.000347,0.000752
2025-04-27 00:00:40.374379,0.220000,-0.000184,0.000228,0.000045,0.000296,-0.000513,-0.000426,0.000347,0.000752
2025-04-27 00:00:40.374379,0.230000,-0.000184,0.000228,0.000045,0.000296,-0.000513,-0.000426,0.000347,0.000752
2025-04-27 00:00:40.374379,0.240000,-0.000184,0.000228,0.000045,0.000296,-0.000513,-0.000426,0.000347,0.000752
2025-04-27 00:00:40.469850,0.250000,-0.000376,-0.000030,-0.000147,0.000405,-0.000175,-0.000195,-0.000444,0.000515
2025-04-27 00:00:40.469850,0.260000,-0.000376,-0.000030,-0.000147,0.000405,-0.000175,-0.000195,-0.000444,0.000515
2025-04-27 00:00:40.469850,0.270000,-0.000376,-0.000030,-0.000147,0.000405,-0.000175,-0.000195,-0.000444,0.000515
2025-04-27 00:00:40.469850,0.280000,-0.000376,-0.000030,-0.000147,0.000405,-0.000175,-0.000195,-0.000444,0.000515
2025-04-27 00:00:40.469850,0.290000,-0.000376,-0.000030,-0.000147,0.000405,-0.000175,-0.000195,-0.000444,0.000515
2025-04-27 00:00:40.469850,0.300000,-0.000376,-0.000030,-0.000147,0.000405,-0.000175,-0.000195,-0.000444,0.000515
2025-04-27 00:00:40.469850,0.310000,-0.000376,-0.000030,-0.000147,0.000405,-0.000175,-0.000195,-0.000444,0.000515
2025-04-27 00:00:40.469850,0.320000,-0.000376,-0.000030,-0.000147,0.000405,-0.000175,-0.000195,-0.000444,0.000515
2025-04-27 00:00:40.469850,0.330000,-0.000376,-0.000030,-0.000147,0.000405,-0.000175,-0.000195,-0.000444,0.000515
2025-04-27 00:00:40.545841,0.340000,0.000350,-0.000044,0.000885,0.000953,0.000251,0.000509,0.000112,0.000579
2025-04-27 00:00:40.545841,0.350000,0.000350,-0.000044,0.000885,0.000953,0.000251,0.000509,0.000112,0.000579
2025-04-27 00:00:40.545841,0.360000,0.000350,-0.000044,0.000885,0.000953,0.000251,0.000509,0.000112,0.000579
2025-04-27 00:00:40.545841,0.370000,0.000350,-0.000044,0.000885,0.000953,0.000251,0.000509,0.000112,0.000579
2025-04-27 00:00:40.545841,0.380000,0.000350,-0.000044,0.000885,0.000953,0.000251,0.000509,0.000112,0.000579
2025-04-27 00:00:40.545841,0.390000,0.000350,-0.000044,0.000885,0.000953,0.000251,0.000509,0.000112,0.000579
2025-04-27 00:00:40.545841,0.400000,0.000350,-0.000044,0.000885,0.000953,0.000251,0.000509,0.000112,0.000579
2025-04-27 00:00:40.545841,0.410000,0.000350,-0.000044,0.000885,0.000953,0.000251,0.000509,0.000112,0.000579
2025-04-27 00:00:40.575024,0.420000,-0.000178,0.000366,0.000136,0.000429,-0.000459,-0.000287,0.000327,0.000633
2025-04-27 00:00:40.575024,0.430000,-0.000178,0.000366,0.000136,0.000429,-0.000459,-0.000287,0.000327,0.000633
2025-04-27 00:00:40.575024,0.440000,-0.000178,0.000366,0.000136,0.000429,-0.000459,-0.000287,0.000327,0.000633
2025-04-27 00:00:40.586230,0.450000,0.000598,-0.000211,-0.000673,0.000924,-0.000208,0.000548,-0.000571,0.000818
2025-04-27 00:00:40.623134,0.460000,0.000771,0.000019,0.000110,0.000779,0.000290,-0.000658,-0.000304,0.000780
2025-04-27 00:00:40.623134,0.470000,0.000771,0.000019,0.000110,0.000779,0.000290,-0.000658,-0.000304,0.000780
2025-04-27 00:00:40.623134,0.480000,0.000771,0.000019,0.000110,0.000779,0.000290,-0.000658,-0.000304,0.000780
2025-04-27 00:00:40.623134,0.490000,0.000771,0.000019,0.000110,0.000779,0.000290,-0.000658,-0.000304,0.000780
2025-04-27 00:00:40.641846,0.500000,0.000170,0.000310,-0.001047,0.001105,0.000595,-0.000947,-0.000869,0.001416
2025-04-27 00:00:40.641846,0.510000,0.000170,0.000310,-0.001047,0.001105,0.000595,-0.000947,-0.000869,0.001416
2025-04-27 00:00:40.658044,0.520000,-0.000085,0.000947,0.000436,0.001046,0.000523,-0.000468,-0.000207,0.000732
2025-04-27 00:00:40.689931,0.530000,-0.000305,0.000644,0.000988,0.001218,-0.000633,-0.000847,0.000294,0.001098
2025-04-27 00:00:40.689931,0.540000,-0.000305,0.000644,0.000988,0.001218,-0.000633,-0.000847,0.000294,0.001098
2025-04-27 00:00:40.689931,0.550000,-0.000305,0.000644,0.000988,0.001218,-0.000633,-0.000847,0.000294,0.001098
2025-04-27 00:00:40.705901,0.560000,0.000058,0.000349,0.000528,0.000635,0.000308,-0.000070,0.001116,0.001160
2025-04-27 00:00:40.705901,0.570000,0.000058,0.000349,0.000528,0.000635,0.000308,-0.000070,0.001116,0.001160
2025-04-27 00:00:40.737635,0.580000,0.000138,0.000357,0.000113,0.000399,-0.000065,0.000065,0.000429,0.000439
2025-04-27 00:00:40.737635,0.590000,0.000138,0.000357,0.000113,0.000399,-0.000065,0.000065,0.000429,0.000439
2025-04-27 00:00:40.737635,0.600000,0.000138,0.000357,0.000113,0.000399,-0.000065,0.000065,0.000429,0.000439
2025-04-27 00:00:40.753573,0.610000,-0.000710,-0.000567,-0.001035,0.001377,-0.000363,-0.000012,-0.000835,0.000911
2025-04-27 00:00:40.753573,0.620000,-0.000710,-0.000567,-0.001035,0.001377,-0.000363,-0.000012,-0.000835,0.000911
2025-04-27 00:00:40.785542,0.630000,0.000648,-0.000510,-0.000843,0.001179,-0.000011,0.000666,-0.000539,0.000857
2025-04-27 00:00:40.785542,0.640000,0.000648,-0.000510,-0.000843,0.001179,-0.000011,0.000666,-0.000539,0.000857
2025-04-27 00:00:40.785542,0.650000,0.000648,-0.000510,-0.000843,0.001179,-0.000011,0.000666,-0.000539,0.000857
2025-04-27 00:00:40.801718,0.660000,0.000485,-0.000736,0.000608,0.001071,0.000247,0.000011,-0.000179,0.000305
2025-04-27 00:00:40.801718,0.670000,0.000485,-0.000736,0.000608,0.001071,0.000247,0.000011,-0.000179,0.000305
2025-04-27 00:00:40.825509,0.680000,0.000591,0.000469,-0.000172,0.000774,-0.000205,-0.000192,-0.000307,0.000416
2025-04-27 00:00:40.825509,0.690000,0.000591,0.000469,-0.000172,0.000774,-0.000205,-0.000192,-0.000307,0.000416
2025-04-27 00:00:40.841823,0.700000,0.000170,0.000315,-0.001051,0.001111,0.000593,-0.000951,-0.000865,0.001416
2025-04-27 00:00:40.843067,0.710000,0.000200,0.000075,-0.000609,0.000645,0.000659,-0.000590,-0.000907,0.001267
2025-04-27 00:00:40.853976,0.720000,-0.000740,-0.000447,-0.001024,0.001340,-0.000256,-0.000002,-0.000989,0.001022
2025-04-27 00:00:40.873856,0.730000,-0.000197,0.000126,-0.000012,0.000235,-0.000530,-0.000535,0.000343,0.000827
2025-04-27 00:00:40.873856,0.740000,-0.000197,0.000126,-0.000012,0.000235,-0.000530,-0.000535,0.000343,0.000827
2025-04-27 00:00:40.889854,0.750000,-0.000283,0.000650,0.000964,0.001197,-0.000638,-0.000826,0.000265,0.001077
2025-04-27 00:00:40.898125,0.760000,0.000243,-0.000108,-0.001091,0.001123,0.000184,0.000637,-0.001069,0.001258
2025-04-27 00:00:40.909931,0.770000,-0.000030,0.000655,-0.000740,0.000989,-0.000475,-0.000719,-0.000760,0.001149
2025-04-27 00:00:40.942396,0.780000,0.000178,0.000195,-0.000892,0.000930,0.000641,-0.000819,-0.000927,0.001393
2025-04-27 00:00:40.942396,0.790000,0.000178,0.000195,-0.000892,0.000930,0.000641,-0.000819,-0.000927,0.001393
2025-04-27 00:00:40.942396,0.800000,0.000178,0.000195,-0.000892,0.000930,0.000641,-0.000819,-0.000927,0.001393
2025-04-27 00:00:40.942396,0.810000,0.000178,0.000195,-0.000892,0.000930,0.000641,-0.000819,-0.000927,0.001393
2025-04-27 00:00:40.960081,0.820000,0.000494,0.000602,0.000783,0.001104,0.000442,-0.000718,0.000807,0.001167
2025-04-27 00:00:40.976844,0.830000,-0.000194,0.000655,0.000446,0.000815,-0.000119,-0.000024,0.000208,0.000241
2025-04-27 00:00:40.976844,0.840000,-0.000194,0.000655,0.000446,0.000815,-0.000119,-0.000024,0.000208,0.000241
2025-04-27 00:00:40.994175,0.850000,-0.000705,-0.000040,0.000043,0.000708,0.000015,-0.000116,0.000646,0.000656
2025-04-27 00:00:40.994175,0.860000,-0.000705,-0.000040,0.000043,0.000708,0.000015,-0.000116,0.000646,0.000656
