Timestamp,Expected_Time,Accel1_X,Accel1_Y,Accel1_Z,Accel1_Magnitude,Accel2_X,Accel2_Y,Accel2_Z,Accel2_Magnitude,Accel3_X,Accel3_Y,Accel3_Z,Accel3_Magnitude,Accel4_X,Accel4_Y,Accel4_Z,Accel4_Magnitude
2025-04-22 10:27:26.513645,0.000000,0.002679,-0.391942,0.231989,0.455461,0.001437,-0.398800,0.289829,0.492995,0.001320,-0.398077,0.263222,0.477234,0.001029,-0.395450,0.248749,0.467181
2025-04-22 10:27:26.514796,0.005000,-0.002651,-0.406692,0.140000,0.430122,-0.003923,-0.413635,0.197310,0.458301,-0.004026,-0.412872,0.170948,0.446881,-0.004309,-0.410224,0.156607,0.439122
2025-04-22 10:27:26.516001,0.010000,-0.009269,-0.395050,-0.022422,0.395794,-0.010580,-0.401926,0.033952,0.403496,-0.010665,-0.401194,0.008020,0.401416,-0.010938,-0.398563,-0.006087,0.398760
2025-04-22 10:27:26.517090,0.015000,-0.016150,-0.361026,-0.204450,0.415211,-0.017501,-0.367706,-0.149125,0.397180,-0.017568,-0.367064,-0.174574,0.406842,-0.017832,-0.364482,-0.188419,0.410691
2025-04-22 10:27:26.519160,0.020000,-0.031427,-0.241158,-0.545728,0.597464,-0.032865,-0.247148,-0.492369,0.551896,-0.032892,-0.246824,-0.516914,0.573763,-0.033134,-0.244415,-0.530266,0.584824
2025-04-22 10:27:26.534006,0.025000,-0.176964,0.436110,-0.041500,0.472472,-0.179242,0.434023,0.014763,0.469810,-0.178882,0.432551,-0.011118,0.468213,-0.178914,0.433984,-0.025197,0.470093
2025-04-22 10:27:26.535794,0.030000,-0.190577,0.291451,-0.346050,0.490931,-0.192932,0.288530,-0.291541,0.453286,-0.192537,0.287443,-0.316615,0.468976,-0.192549,0.289084,-0.330255,0.479284
2025-04-22 10:27:26.536801,0.035000,-0.197097,0.193391,-0.510748,0.580612,-0.199491,0.189906,-0.457188,0.533743,-0.199078,0.189078,-0.481825,0.554561,-0.199081,0.190861,-0.495228,0.566844
2025-04-22 10:27:26.545591,0.040000,-0.207815,-0.550789,-0.044673,0.590383,-0.210270,-0.558563,0.011573,0.596942,-0.209829,-0.557418,-0.014300,0.595775,-0.209816,-0.554562,-0.028375,0.593606
2025-04-22 10:27:26.548215,0.045000,-0.192712,-0.547113,0.221864,0.621043,-0.195080,-0.554865,0.279646,0.651255,-0.194679,-0.553730,0.253066,0.639186,-0.194688,-0.550880,0.238607,0.631114
2025-04-22 10:27:26.563644,0.050000,0.026389,0.408600,-0.036811,0.411103,0.025284,0.406354,0.019480,0.407606,0.025104,0.404956,-0.006414,0.405784,0.024779,0.406428,-0.020500,0.407699
2025-04-22 10:27:26.564765,0.055000,0.045668,0.372961,0.112373,0.392191,0.044674,0.370511,0.169523,0.409893,0.044443,0.369207,0.143234,0.398503,0.044090,0.370730,0.128933,0.394979
2025-04-22 10:27:26.577257,0.060000,0.209627,-0.442994,-0.560195,0.744316,0.209578,-0.450147,-0.506920,0.709593,0.208912,-0.449288,-0.531426,0.726580,0.208323,-0.446588,-0.544758,0.734575
2025-04-22 10:27:26.590027,0.065000,0.184005,0.475681,-0.430512,0.667436,0.183808,0.473821,-0.376490,0.632485,0.183210,0.472246,-0.401340,0.646263,0.182658,0.473621,-0.414859,0.655583
2025-04-22 10:27:26.591080,0.070000,0.175236,0.535996,-0.591789,0.817443,0.174988,0.534484,-0.538696,0.778773,0.174414,0.532748,-0.563119,0.794571,0.173874,0.534037,-0.576404,0.804779
2025-04-22 10:27:26.595026,0.075000,0.137129,0.572215,-0.723262,0.932386,0.136662,0.570912,-0.670927,0.891493,0.136188,0.569080,-0.695001,0.908530,0.135704,0.570317,-0.708098,0.919282
2025-04-22 10:27:26.600446,0.080000,0.080007,0.166926,0.077262,0.200586,0.079210,0.163288,0.134210,0.225720,0.078888,0.162531,0.108014,0.210491,0.078486,0.164351,0.093763,0.204849
2025-04-22 10:27:26.605105,0.085000,0.036585,-0.303624,0.037610,0.308124,0.035538,-0.309973,0.094330,0.325951,0.035331,-0.309483,0.068239,0.318880,0.034991,-0.306984,0.054045,0.313663
2025-04-22 10:27:26.606119,0.090000,0.028633,-0.381129,-0.114640,0.399026,0.027540,-0.387925,-0.058798,0.393321,0.027355,-0.387230,-0.084485,0.397282,0.027026,-0.384619,-0.098459,0.397940
2025-04-22 10:27:26.607235,0.095000,0.020639,-0.447687,-0.305839,0.542575,0.019501,-0.454866,-0.251098,0.519937,0.019336,-0.453995,-0.276279,0.531804,0.019019,-0.451288,-0.289977,0.536759
