Timestamp,Expected_Time,LVDT1_Voltage,LVDT1_Displacement,LVDT2_Voltage,LVDT2_Displacement
2025-04-22 10:27:26.721975,4.600000,-0.141187,-2.803984,0.049875,0.990518
2025-04-22 10:27:26.977476,8.800000,-0.102000,-2.025720,0.095250,1.891665
2025-04-22 10:27:27.741924,9.800000,0.006562,0.130331,0.186938,3.712579
2025-04-22 10:27:27.745562,10.000000,0.017250,0.342585,0.184500,3.664170
2025-04-22 10:27:27.747688,10.200000,0.021188,0.420784,0.187500,3.723750
2025-04-22 10:27:27.765947,11.400000,0.013312,0.264386,0.192000,3.813120
2025-04-22 10:27:27.767431,11.600000,0.015938,0.316519,0.194625,3.865252
2025-04-22 10:27:27.975499,17.200000,0.051375,1.020307,0.217875,4.326998
2025-04-22 10:27:28.173870,20.600000,0.084562,1.679411,0.227063,4.509461
2025-04-22 10:27:28.386498,21.800000,0.112312,2.230526,0.241125,4.788742
2025-04-22 10:27:28.567429,26.200000,0.141187,2.803984,0.246562,4.896731
2025-04-22 10:27:28.781921,29.800000,0.162375,3.224767,0.255188,5.068024
2025-04-22 10:27:29.626534,32.800000,0.229313,4.554146,0.231750,4.602555
2025-04-22 10:27:29.632028,33.000000,0.238500,4.736610,0.229125,4.550422
2025-04-22 10:27:29.773973,36.800000,0.243000,4.825980,0.214312,4.256246
2025-04-22 10:27:30.194050,42.800000,0.251063,4.986101,0.167625,3.329032
2025-04-22 10:27:30.383779,45.200000,0.246562,4.896731,0.145687,2.893354
2025-04-22 10:27:30.581958,49.400000,0.237563,4.717991,0.116437,2.312449
2025-04-22 10:27:30.782030,53.000000,0.224625,4.461053,0.096000,1.906560
2025-04-22 10:27:30.793391,53.200000,0.234187,4.650964,0.099000,1.966140
2025-04-22 10:27:31.191733,54.000000,0.167625,3.329032,-0.027000,-0.536220
2025-04-22 10:27:31.550055,54.200000,0.163688,3.250834,-0.031125,-0.618142
2025-04-22 10:27:31.554856,54.400000,0.153562,3.049751,-0.029812,-0.592076
2025-04-22 10:27:31.794612,60.400000,0.130500,2.591730,-0.059062,-1.172981
2025-04-22 10:27:32.002024,63.800000,0.107250,2.129985,-0.095625,-1.899112
2025-04-22 10:27:32.196702,64.200000,0.075938,1.508119,-0.121688,-2.416714
2025-04-22 10:27:32.400128,69.800000,0.042375,0.841568,-0.155812,-3.094436
2025-04-22 10:27:32.606912,77.200000,0.010688,0.212254,-0.170250,-3.381165
2025-04-22 10:27:32.802055,82.600000,-0.022687,-0.450574,-0.198563,-3.943451
2025-04-22 10:27:32.998078,89.200000,-0.054187,-1.076164,-0.215625,-4.282312
2025-04-22 10:27:33.197945,95.000000,-0.079875,-1.586318,-0.226125,-4.490842
2025-04-22 10:27:33.398644,103.000000,-0.125625,-2.494912,-0.237937,-4.725439
2025-04-22 10:27:33.603936,110.000000,-0.142875,-2.837498,-0.241313,-4.792466
2025-04-22 10:27:33.797986,117.400000,-0.158062,-3.139121,-0.249938,-4.963759
2025-04-22 10:27:33.998011,125.200000,-0.195375,-3.880147,-0.245062,-4.866941
2025-04-22 10:27:34.202055,129.800000,-0.213000,-4.230180,-0.254250,-5.049405
2025-04-22 10:27:34.396537,136.800000,-0.225188,-4.472224,-0.235125,-4.669582
2025-04-22 10:27:34.597630,145.200000,-0.237000,-4.706820,-0.230813,-4.583936
2025-04-22 10:27:34.799279,151.800000,-0.249562,-4.956311,-0.216938,-4.308379
2025-04-22 10:27:34.999181,159.400000,-0.253312,-5.030786,-0.184875,-3.671617
2025-04-22 10:27:35.198578,166.400000,-0.252188,-5.008444,-0.172687,-3.429574
2025-04-22 10:27:35.398209,174.000000,-0.240937,-4.785019,-0.150375,-2.986448
2025-04-22 10:27:35.606993,181.400000,-0.238125,-4.729163,-0.117188,-2.327344
2025-04-22 10:27:35.807716,188.400000,-0.225562,-4.479671,-0.084000,-1.668240
2025-04-22 10:27:36.010229,194.600000,-0.217688,-4.323274,-0.056063,-1.113401
2025-04-22 10:27:36.198183,200.800000,-0.190875,-3.790777,-0.035063,-0.696341
2025-04-22 10:27:36.404985,208.000000,-0.180000,-3.574800,0.006938,0.137779
2025-04-22 10:27:36.597725,215.000000,-0.157500,-3.127950,0.034125,0.677723
2025-04-22 10:27:37.000114,227.800000,-0.107250,-2.129985,0.085125,1.690583
2025-04-22 10:27:37.196466,234.200000,-0.060562,-1.202771,0.112875,2.241697
2025-04-22 10:27:37.412042,241.600000,-0.041063,-0.815501,0.150375,2.986448
2025-04-22 10:27:37.602195,248.600000,0.002063,0.040961,0.175875,3.492878
2025-04-22 10:27:37.799826,254.200000,0.018000,0.357480,0.191438,3.801949
2025-04-22 10:27:37.997524,260.600000,0.051187,1.016584,0.207375,4.118468
2025-04-22 10:27:38.204186,267.000000,0.079687,1.582594,0.229313,4.554146
2025-04-22 10:27:38.603551,279.800000,0.137813,2.736956,0.250312,4.971206
2025-04-22 10:27:38.809457,285.400000,0.170813,3.392336,0.254063,5.045681
2025-04-22 10:27:39.001990,290.600000,0.192188,3.816844,0.253688,5.038234
2025-04-22 10:27:39.399433,302.200000,0.224438,4.457329,0.243562,4.837151
2025-04-22 10:27:39.596937,309.600000,0.231187,4.591384,0.233813,4.643516
2025-04-22 10:27:39.796026,316.200000,0.249000,4.945140,0.209437,4.159429
2025-04-22 10:27:39.997173,322.600000,0.250875,4.982378,0.191250,3.798225
2025-04-22 10:27:40.198918,329.200000,0.254063,5.045681,0.180375,3.582248
2025-04-22 10:27:40.408300,336.200000,0.240000,4.766400,0.151500,3.008790
2025-04-22 10:27:40.609213,341.200000,0.243188,4.829704,0.119438,2.372029
2025-04-22 10:27:40.798952,344.000000,0.238500,4.736610,0.095812,1.902836
2025-04-22 10:27:41.011071,349.200000,0.214500,4.259970,0.056063,1.113401
2025-04-22 10:27:41.203904,354.200000,0.196125,3.895042,0.026437,0.525049
2025-04-22 10:27:41.405127,360.200000,0.178500,3.545010,-0.003375,-0.067028
2025-04-22 10:27:41.597133,366.200000,0.158438,3.146569,-0.031500,-0.625590
2025-04-22 10:27:41.797579,372.200000,0.127125,2.524702,-0.054750,-1.087335
2025-04-22 10:27:41.998594,379.600000,0.095437,1.895389,-0.090563,-1.798571
2025-04-22 10:27:42.202289,385.400000,0.069562,1.381511,-0.121688,-2.416714
2025-04-22 10:27:42.408829,392.200000,0.036562,0.726131,-0.153750,-3.053475
2025-04-22 10:27:42.597963,397.800000,0.010688,0.212254,-0.172875,-3.433298
2025-04-22 10:27:42.810085,405.000000,-0.022875,-0.454297,-0.196500,-3.902490
2025-04-22 10:27:42.996329,411.600000,-0.049500,-0.983070,-0.209625,-4.163152
2025-04-22 10:27:43.205047,417.400000,-0.090938,-1.806019,-0.232500,-4.617450
2025-04-22 10:27:43.398398,423.000000,-0.114187,-2.267764,-0.241875,-4.803637
2025-04-22 10:27:43.607772,428.200000,-0.145125,-2.882182,-0.238500,-4.736610
2025-04-22 10:27:43.799619,435.000000,-0.169313,-3.362546,-0.252750,-5.019615
