Timestamp,Expected_Time,Accel1_X,Accel1_Y,Accel1_Z,Accel1_Magnitude,Accel2_X,Accel2_Y,Accel2_Z,Accel2_Magnitude,Accel3_X,Accel3_Y,Accel3_Z,Accel3_Magnitude,Accel4_X,Accel4_Y,Accel4_Z,Accel4_Magnitude
2025-04-22 10:22:51.412114,0.000000,-0.010956,-0.217437,-0.363820,0.423986,-0.012277,-0.223290,-0.309413,0.381766,-0.012358,-0.223029,-0.334440,0.402175,-0.012629,-0.220654,-0.348055,0.412298
2025-04-22 10:22:51.430991,0.005000,0.014525,-0.218713,-0.203245,0.298923,0.013351,-0.224573,-0.147913,0.269239,0.013203,-0.224309,-0.173366,0.283803,0.012895,-0.221932,-0.187212,0.290634
2025-04-22 10:22:51.431535,0.010000,0.013986,-0.265393,-0.111739,0.288296,0.012809,-0.271522,-0.055880,0.277509,0.012663,-0.271134,-0.081575,0.283423,0.012355,-0.268690,-0.095553,0.285442
2025-04-22 10:22:51.436900,0.015000,-0.002431,-0.512552,0.108556,0.523928,-0.003702,-0.520105,0.165685,0.545870,-0.003806,-0.519062,0.139406,0.537470,-0.004089,-0.516262,0.125110,0.531221
2025-04-22 10:22:51.441489,0.020000,-0.032903,-0.304658,-0.603597,0.676926,-0.034350,-0.311013,-0.550572,0.633276,-0.034373,-0.310521,-0.574964,0.654361,-0.034612,-0.308021,-0.588233,0.664900
2025-04-22 10:22:51.462965,0.025000,-0.213134,-0.121692,-0.745866,0.785208,-0.215619,-0.126993,-0.693661,0.737417,-0.215164,-0.126985,-0.717675,0.759920,-0.215144,-0.124748,-0.730739,0.771900
2025-04-22 10:22:51.471713,0.030000,-0.181632,-0.386107,0.201336,0.471810,-0.183936,-0.392931,0.258999,0.505280,-0.183565,-0.392223,0.232474,0.491507,-0.183590,-0.389605,0.218045,0.482743
2025-04-22 10:22:51.478704,0.035000,-0.093535,0.171629,-0.730750,0.756440,-0.095332,0.168018,-0.678457,0.705424,-0.095193,0.167248,-0.702512,0.728393,-0.095346,0.169062,-0.715598,0.741453
2025-04-22 10:22:51.494867,0.040000,0.162946,-0.342302,-0.520180,0.643669,0.162628,-0.348874,-0.466675,0.604935,0.162086,-0.348282,-0.491287,0.623647,0.161564,-0.345727,-0.504676,0.632715
2025-04-22 10:22:51.501557,0.045000,0.213433,-0.534175,-0.398319,0.699682,0.213406,-0.541853,-0.344112,0.676431,0.212730,-0.540752,-0.369047,0.688377,0.212135,-0.537921,-0.382612,0.693363
2025-04-22 10:22:51.511997,0.050000,0.185408,0.392327,-0.379528,0.576488,0.185218,0.389988,-0.325212,0.540517,0.184617,0.388633,-0.350198,0.554759,0.184063,0.390128,-0.363790,0.564289
2025-04-22 10:22:51.526976,0.055000,0.038858,-0.205337,0.105370,0.234043,0.037825,-0.211120,0.162480,0.269076,0.037612,-0.210890,0.136210,0.253855,0.037269,-0.208533,0.121919,0.244416
2025-04-22 10:22:51.531733,0.060000,0.006626,-0.406779,-0.627751,0.748054,0.005407,-0.413723,-0.574865,0.708284,0.005279,-0.412960,-0.599193,0.727733,0.004983,-0.410312,-0.612427,0.737189
2025-04-22 10:22:51.542897,0.065000,-0.007876,0.334301,0.256427,0.421395,-0.009179,0.331628,0.314407,0.457070,-0.009267,0.330426,0.287736,0.438246,-0.009543,0.332006,0.273228,0.430084
2025-04-22 10:22:51.558596,0.070000,0.011696,-0.417391,0.143301,0.441460,0.010506,-0.424395,0.200629,0.469547,0.010365,-0.423604,0.174258,0.458164,0.010061,-0.420941,0.159912,0.450405
2025-04-22 10:22:51.561690,0.075000,0.001674,-0.579674,0.240364,0.627534,0.000426,-0.587614,0.298252,0.658972,0.000312,-0.586392,0.271623,0.646247,0.000022,-0.583495,0.257137,0.637641
2025-04-22 10:22:51.574673,0.080000,-0.106363,0.318639,-0.122572,0.357586,-0.108234,0.315875,-0.066775,0.340515,-0.108061,0.314716,-0.092442,0.345353,-0.108195,0.316318,-0.106404,0.350835
2025-04-22 10:22:51.590361,0.085000,-0.214460,-0.259399,-0.484554,0.589977,-0.216953,-0.265493,-0.430843,0.550619,-0.216494,-0.265121,-0.455550,0.569811,-0.216472,-0.262686,-0.468991,0.579496
2025-04-22 10:22:51.591630,0.090000,-0.213101,-0.332386,-0.279875,0.483966,-0.215586,-0.338901,-0.224985,0.460380,-0.215131,-0.338336,-0.250234,0.472620,-0.215111,-0.335795,-0.263970,0.478238
2025-04-22 10:22:51.606889,0.095000,-0.052519,0.461275,-0.630038,0.782612,-0.054079,0.459333,-0.577166,0.739616,-0.054049,0.457795,-0.601487,0.757815,-0.054261,0.459191,-0.614718,0.769207
2025-04-22 10:22:51.622764,0.100000,0.185744,-0.482532,-0.650666,0.831086,0.185557,-0.489912,-0.597912,0.794949,0.184955,-0.488948,-0.622179,0.812641,0.184400,-0.486191,-0.635380,0.821032
2025-04-22 10:22:51.631570,0.105000,0.216496,-0.293463,0.312992,0.480578,0.216486,-0.299753,0.371299,0.524005,0.215802,-0.299291,0.344478,0.504788,0.215203,-0.296806,0.329887,0.493186
2025-04-22 10:22:51.638469,0.110000,0.178841,0.336747,-0.402036,0.554090,0.178614,0.334087,-0.347850,0.514311,0.178030,0.332879,-0.372775,0.530533,0.177485,0.334455,-0.386335,0.540940
2025-04-22 10:22:51.654404,0.115000,0.025131,-0.370167,-0.045009,0.373739,0.024019,-0.376899,0.011235,0.377831,0.023842,-0.376234,-0.014637,0.377272,0.023519,-0.373638,-0.028711,0.375477
2025-04-22 10:22:51.661602,0.120000,-0.008358,-0.219279,-0.484577,0.531947,-0.009663,-0.225142,-0.430866,0.486238,-0.009751,-0.224876,-0.455573,0.508145,-0.010026,-0.222498,-0.469014,0.519211
2025-04-22 10:22:51.671501,0.125000,-0.001590,0.569446,0.115313,0.581007,-0.002856,0.568128,0.172480,0.593739,-0.002962,0.566303,0.146183,0.584874,-0.003246,0.567543,0.131878,0.582673
2025-04-22 10:22:51.686480,0.130000,0.005215,-0.479534,0.400633,0.624890,0.003988,-0.486897,0.459445,0.669458,0.003864,-0.485941,0.432391,0.650474,0.003570,-0.483188,0.417675,0.638699
2025-04-22 10:22:51.691779,0.135000,-0.024779,-0.465168,-0.253636,0.530402,-0.026179,-0.472448,-0.198594,0.513159,-0.026223,-0.471531,-0.223913,0.522653,-0.026475,-0.468799,-0.237687,0.526278
2025-04-22 10:22:51.696887,0.140000,-0.070323,-0.045601,-0.508368,0.515230,-0.071986,-0.050463,-0.454794,0.463213,-0.071909,-0.050658,-0.479438,0.487440,-0.072095,-0.048531,-0.492844,0.500448
2025-04-22 10:22:51.718686,0.145000,-0.209285,-0.474187,0.102565,0.528368,-0.211748,-0.481519,0.159659,0.549717,-0.211303,-0.480577,0.133396,0.541662,-0.211289,-0.477832,0.119109,0.535867
2025-04-22 10:22:51.721817,0.150000,-0.191761,-0.431023,0.439197,0.644552,-0.194123,-0.438107,0.498231,0.691271,-0.193725,-0.437279,0.471075,0.671308,-0.193735,-0.434597,0.456303,0.659257
2025-04-22 10:22:51.732764,0.155000,-0.048955,0.513379,-0.466399,0.695329,-0.050495,0.511737,-0.412583,0.659280,-0.050475,0.510062,-0.437339,0.673777,-0.050691,0.511383,-0.450805,0.683599
2025-04-22 10:22:51.750601,0.160000,0.202330,-0.465840,-0.454210,0.681360,0.202238,-0.473124,-0.400324,0.651925,0.201592,-0.472204,-0.425112,0.666586,0.201014,-0.469471,-0.438596,0.673184
2025-04-22 10:22:51.751654,0.165000,0.208268,-0.481076,-0.337355,0.623392,0.208210,-0.488447,-0.282796,0.601586,0.207549,-0.487487,-0.307893,0.612796,0.206961,-0.484732,-0.321546,0.617406
2025-04-22 10:22:51.761896,0.170000,0.195820,0.182377,0.123420,0.294685,0.195690,0.178828,0.180634,0.320784,0.195062,0.178029,0.154315,0.305870,0.194492,0.179828,0.139998,0.299607
2025-04-22 10:22:51.766450,0.175000,0.157775,0.403724,-0.482285,0.648447,0.157426,0.401450,-0.428560,0.607955,0.156898,0.400065,-0.453274,0.624601,0.156384,0.401544,-0.466717,0.635231
2025-04-22 10:22:51.782594,0.180000,0.009092,-0.541627,-0.300271,0.619359,0.007887,-0.549348,-0.245498,0.601759,0.007753,-0.548227,-0.270693,0.611464,0.007453,-0.545385,-0.284400,0.615129
2025-04-22 10:22:51.793206,0.185000,-0.009473,0.288164,0.511044,0.586765,-0.010785,0.285224,0.570491,0.637910,-0.010870,0.284145,0.543145,0.613077,-0.011144,0.285791,0.528269,0.600724
2025-04-22 10:22:51.798435,0.190000,0.001539,0.580829,0.058312,0.583751,0.000291,0.579576,0.115151,0.590905,0.000177,0.577722,0.089005,0.584538,-0.000112,0.578945,0.074782,0.583755
2025-04-22 10:22:51.814453,0.195000,-0.005370,-0.425570,0.384951,0.573869,-0.006658,-0.432621,0.443672,0.619718,-0.006754,-0.431809,0.416660,0.600092,-0.007033,-0.429134,0.401966,0.588032
2025-04-22 10:22:51.821492,0.200000,-0.059873,-0.044132,-0.422408,0.428907,-0.061476,-0.048986,-0.368339,0.376633,-0.061427,-0.049184,-0.393211,0.401008,-0.061628,-0.047059,-0.406741,0.414066
2025-04-22 10:22:51.831549,0.205000,-0.162968,0.406227,0.500965,0.665240,-0.165164,0.403968,0.560354,0.710258,-0.164842,0.402576,0.533035,0.688016,-0.164894,0.404052,0.518173,0.677460
2025-04-22 10:22:51.846377,0.210000,-0.199337,-0.575624,0.523351,0.803103,-0.201743,-0.583540,0.582870,0.849092,-0.201325,-0.582330,0.555491,0.829584,-0.201324,-0.579439,0.540598,0.817635
2025-04-22 10:22:51.851716,0.215000,-0.149434,-0.224836,0.217213,0.346501,-0.151553,-0.230731,0.274967,0.389631,-0.151266,-0.230450,0.248400,0.371068,-0.151338,-0.228065,0.233948,0.360067
2025-04-22 10:22:51.852784,0.220000,-0.135758,-0.113638,0.033425,0.180169,-0.137797,-0.118892,0.090121,0.203089,-0.137547,-0.118906,0.064041,0.192767,-0.137638,-0.116681,0.049853,0.187201
2025-04-22 10:22:51.861827,0.225000,0.009786,0.533454,0.190394,0.566497,0.008585,0.531928,0.247994,0.586960,0.008450,0.530199,0.221498,0.574668,0.008149,0.531491,0.207084,0.570467
2025-04-22 10:22:51.877642,0.230000,0.209814,-0.394459,-0.149805,0.471234,0.209766,-0.401332,-0.094165,0.462532,0.209100,-0.400601,-0.119760,0.467490,0.208510,-0.397971,-0.133683,0.468753
2025-04-22 10:22:51.881446,0.235000,0.218056,-0.231830,0.466998,0.565137,0.218055,-0.237765,0.526191,0.617218,0.217367,-0.237466,0.498962,0.593803,0.216766,-0.235071,0.484150,0.580213
