Timestamp,Time,Accel1_X,Accel1_Y,Accel1_Z,Accel1_Magnitude,Accel2_X,Accel2_Y,Accel2_Z,Accel2_Magnitude
2025-04-27 00:01:44.484864,0.000000,0.000049,-0.000012,0.000554,0.000556,-0.000157,0.000466,0.000559,0.000744
2025-04-27 00:01:44.484864,0.010000,0.000049,-0.000012,0.000554,0.000556,-0.000157,0.000466,0.000559,0.000744
2025-04-27 00:01:44.484864,0.020000,0.000049,-0.000012,0.000554,0.000556,-0.000157,0.000466,0.000559,0.000744
2025-04-27 00:01:44.516855,0.030000,-0.000325,-0.000088,-0.000213,0.000399,-0.000062,0.000378,-0.000717,0.000812
2025-04-27 00:01:44.583942,0.040000,-0.000080,-0.000417,0.000844,0.000945,-0.000188,0.000658,0.000537,0.000870
2025-04-27 00:01:44.583942,0.050000,-0.000080,-0.000417,0.000844,0.000945,-0.000188,0.000658,0.000537,0.000870
2025-04-27 00:01:44.583942,0.060000,-0.000080,-0.000417,0.000844,0.000945,-0.000188,0.000658,0.000537,0.000870
2025-04-27 00:01:44.585040,0.070000,-0.000080,-0.000417,0.000844,0.000945,-0.000146,0.000413,0.000550,0.000703
2025-04-27 00:01:44.585040,0.080000,0.000069,0.000063,0.000481,0.000490,-0.000146,0.000413,0.000550,0.000703
2025-04-27 00:01:44.585040,0.090000,0.000069,0.000063,0.000481,0.000490,-0.000146,0.000413,0.000550,0.000703
2025-04-27 00:01:44.585040,0.100000,0.000069,0.000063,0.000481,0.000490,-0.000146,0.000413,0.000550,0.000703
2025-04-27 00:01:44.585040,0.110000,0.000069,0.000063,0.000481,0.000490,-0.000146,0.000413,0.000550,0.000703
2025-04-27 00:01:44.585040,0.120000,0.000069,0.000063,0.000481,0.000490,-0.000146,0.000413,0.000550,0.000703
2025-04-27 00:01:44.606458,0.130000,-0.000014,0.000955,0.000513,0.001084,0.000526,-0.000487,-0.000157,0.000734
2025-04-27 00:01:44.606458,0.140000,-0.000014,0.000955,0.000513,0.001084,0.000526,-0.000487,-0.000157,0.000734
2025-04-27 00:01:44.638193,0.150000,-0.000328,0.000637,0.001012,0.001240,-0.000637,-0.000830,0.000270,0.001081
2025-04-27 00:01:44.638193,0.160000,-0.000328,0.000637,0.001012,0.001240,-0.000637,-0.000830,0.000270,0.001081
2025-04-27 00:01:44.638193,0.170000,-0.000328,0.000637,0.001012,0.001240,-0.000637,-0.000830,0.000270,0.001081
2025-04-27 00:01:44.660158,0.180000,-0.000173,-0.000201,-0.000435,0.000510,-0.000737,-0.000397,-0.001045,0.001339
2025-04-27 00:01:44.660158,0.190000,-0.000173,-0.000201,-0.000435,0.000510,-0.000737,-0.000397,-0.001045,0.001339
2025-04-27 00:01:44.688552,0.200000,0.000178,0.000596,-0.001054,0.001224,0.000352,-0.000917,-0.000411,0.001065
2025-04-27 00:01:44.688552,0.210000,0.000178,0.000596,-0.001054,0.001224,0.000352,-0.000917,-0.000411,0.001065
2025-04-27 00:01:44.688552,0.220000,0.000178,0.000596,-0.001054,0.001224,0.000352,-0.000917,-0.000411,0.001065
2025-04-27 00:01:44.693605,0.230000,0.000332,-0.000054,0.000696,0.000773,0.000390,0.000335,-0.000176,0.000544
2025-04-27 00:01:44.710208,0.240000,0.000742,-0.000222,0.000467,0.000904,0.000231,-0.000380,0.001033,0.001125
2025-04-27 00:01:44.742405,0.250000,-0.000698,-0.000043,0.000015,0.000700,0.000002,-0.000158,0.000678,0.000696
2025-04-27 00:01:44.742405,0.260000,-0.000698,-0.000043,0.000015,0.000700,0.000002,-0.000158,0.000678,0.000696
2025-04-27 00:01:44.742405,0.270000,-0.000698,-0.000043,0.000015,0.000700,0.000002,-0.000158,0.000678,0.000696
2025-04-27 00:01:44.742405,0.280000,-0.000698,-0.000043,0.000015,0.000700,0.000002,-0.000158,0.000678,0.000696
2025-04-27 00:01:44.752474,0.290000,0.000201,-0.000336,0.001031,0.001103,0.000370,0.000001,0.001036,0.001100
2025-04-27 00:01:44.776394,0.300000,-0.000154,0.000560,-0.000541,0.000794,-0.000369,0.000001,-0.000158,0.000401
2025-04-27 00:01:44.776394,0.310000,-0.000154,0.000560,-0.000541,0.000794,-0.000369,0.000001,-0.000158,0.000401
2025-04-27 00:01:44.792630,0.320000,0.000274,-0.000052,0.000162,0.000323,0.000569,-0.000058,-0.000606,0.000834
2025-04-27 00:01:44.792630,0.330000,0.000274,-0.000052,0.000162,0.000323,0.000569,-0.000058,-0.000606,0.000834
2025-04-27 00:01:44.808194,0.340000,0.000478,0.000627,0.000784,0.001112,0.000462,-0.000718,0.000728,0.001122
2025-04-27 00:01:44.826257,0.350000,-0.000188,0.000585,0.000580,0.000845,0.000170,0.000003,0.000155,0.000230
2025-04-27 00:01:44.826257,0.360000,-0.000188,0.000585,0.000580,0.000845,0.000170,0.000003,0.000155,0.000230
2025-04-27 00:01:44.841617,0.370000,-0.000783,0.000024,0.000464,0.000910,-0.000120,-0.000500,0.000870,0.001011
2025-04-27 00:01:44.842629,0.380000,-0.000662,-0.000052,-0.000117,0.000674,0.000031,-0.000059,0.000599,0.000603
2025-04-27 00:01:44.860465,0.390000,-0.000206,-0.000322,-0.000353,0.000520,-0.000747,-0.000287,-0.001005,0.001285
2025-04-27 00:01:44.871923,0.400000,0.000790,0.000107,0.000067,0.000799,0.000181,-0.000585,-0.000339,0.000700
2025-04-27 00:01:44.872997,0.410000,0.000711,0.000321,-0.000060,0.000783,-0.000056,-0.000362,-0.000348,0.000505
2025-04-27 00:01:44.884089,0.420000,-0.000057,-0.000353,0.000809,0.000885,-0.000185,0.000638,0.000548,0.000861
2025-04-27 00:01:44.893493,0.430000,0.000326,-0.000056,0.000641,0.000721,0.000415,0.000295,-0.000231,0.000559
2025-04-27 00:01:44.910249,0.440000,0.000743,-0.000238,0.000456,0.000904,0.000226,-0.000365,0.001029,0.001115
2025-04-27 00:01:44.926822,0.450000,-0.000167,0.000459,0.000587,0.000764,0.000323,-0.000008,0.000140,0.000352
2025-04-27 00:01:44.926822,0.460000,-0.000167,0.000459,0.000587,0.000764,0.000323,-0.000008,0.000140,0.000352
2025-04-27 00:01:44.934068,0.470000,0.000629,-0.000363,-0.000770,0.001059,-0.000070,0.000641,-0.000554,0.000850
