Timestamp,Expected_Time,LVDT1_Voltage,LVDT1_Displacement,LVDT2_Voltage,LVDT2_Displacement
2025-04-22 10:22:13.511585,1.800000,-0.129750,-2.576835,-0.234937,-4.665859
2025-04-22 10:22:13.711596,6.000000,-0.155250,-3.083265,-0.245250,-4.870665
2025-04-22 10:22:13.909681,11.200000,-0.180938,-3.593419,-0.251250,-4.989825
2025-04-22 10:22:14.111768,16.200000,-0.202875,-4.029097,-0.243938,-4.844599
2025-04-22 10:22:14.317699,20.200000,-0.222938,-4.427539,-0.235875,-4.684477
2025-04-22 10:22:14.511502,25.200000,-0.232500,-4.617450,-0.231937,-4.606279
2025-04-22 10:22:14.711488,29.400000,-0.253500,-5.034510,-0.211688,-4.204114
2025-04-22 10:22:14.911322,33.400000,-0.252375,-5.012168,-0.203625,-4.043992
2025-04-22 10:22:15.111708,37.600000,-0.251250,-4.989825,-0.183000,-3.634380
2025-04-22 10:22:15.311475,41.600000,-0.261562,-5.194631,-0.162188,-3.221044
2025-04-22 10:22:15.511810,46.000000,-0.247875,-4.922797,-0.139313,-2.766746
2025-04-22 10:22:15.713347,49.200000,-0.242812,-4.822256,-0.103313,-2.051786
2025-04-22 10:22:15.909848,53.400000,-0.220312,-4.375406,-0.081375,-1.616108
2025-04-22 10:22:16.111424,57.400000,-0.212625,-4.222733,-0.048938,-0.971899
2025-04-22 10:22:16.319358,61.800000,-0.184688,-3.667894,-0.003750,-0.074475
2025-04-22 10:22:16.511654,66.200000,-0.165375,-3.284347,0.020250,0.402165
2025-04-22 10:22:16.714421,71.400000,-0.136687,-2.714614,0.047813,0.949556
2025-04-22 10:22:16.920672,76.600000,-0.112500,-2.234250,0.082875,1.645898
2025-04-22 10:22:17.113631,81.800000,-0.087375,-1.735267,0.108563,2.156051
2025-04-22 10:22:17.311661,86.200000,-0.054750,-1.087335,0.127125,2.524702
2025-04-22 10:22:17.511768,88.400000,-0.013312,-0.264386,0.166125,3.299242
2025-04-22 10:22:17.721343,90.800000,0.006938,0.137779,0.190875,3.790777
2025-04-22 10:22:17.801554,92.400000,0.025313,0.502706,0.190500,3.783330
2025-04-22 10:22:18.011687,96.400000,0.044625,0.886252,0.210938,4.189219
2025-04-22 10:22:18.251470,98.200000,0.093375,1.854427,0.227813,4.524356
2025-04-22 10:22:18.415526,102.600000,0.120750,2.398095,0.232687,4.621174
2025-04-22 10:22:18.606064,105.400000,0.140625,2.792813,0.245062,4.866941
2025-04-22 10:22:18.813490,108.600000,0.164813,3.273176,0.252563,5.015891
2025-04-22 10:22:19.021276,112.200000,0.188625,3.746092,0.250500,4.974930
2025-04-22 10:22:19.293222,115.800000,0.225000,4.468500,0.238687,4.740334
2025-04-22 10:22:19.405537,117.800000,0.227437,4.516909,0.235500,4.677030
2025-04-22 10:22:19.612555,121.400000,0.232125,4.610003,0.225375,4.475947
2025-04-22 10:22:19.851227,124.800000,0.245625,4.878113,0.208875,4.148257
2025-04-22 10:22:20.066417,129.200000,0.254625,5.056852,0.184875,3.671617
2025-04-22 10:22:20.251309,132.800000,0.253125,5.027062,0.170437,3.384889
2025-04-22 10:22:20.661568,138.200000,0.236813,4.703096,0.112687,2.237974
2025-04-22 10:22:21.031742,143.400000,0.205687,4.084954,0.059437,1.180429
2025-04-22 10:22:21.493205,150.800000,0.165750,3.291795,-0.011062,-0.219701
2025-04-22 10:22:21.620594,154.400000,0.153000,3.038580,-0.032250,-0.640485
2025-04-22 10:22:21.811526,157.200000,0.130125,2.584282,-0.071438,-1.418749
2025-04-22 10:22:22.019040,160.600000,0.102750,2.040615,-0.102000,-2.025720
2025-04-22 10:22:22.221578,165.400000,0.067125,1.333103,-0.126562,-2.513531
2025-04-22 10:22:22.417033,169.200000,0.030937,0.614419,-0.145875,-2.897077
2025-04-22 10:22:22.607443,172.600000,0.002812,0.055856,-0.170250,-3.381165
2025-04-22 10:22:22.805697,177.600000,-0.018187,-0.361204,-0.187312,-3.720026
