Timestamp,Expected_Time,Accel1_X,Accel1_Y,Accel1_Z,Accel1_Magnitude,Accel2_X,Accel2_Y,Accel2_Z,Accel2_Magnitude,Accel3_X,Accel3_Y,Accel3_Z,Accel3_Magnitude,Accel4_X,Accel4_Y,Accel4_Z,Accel4_Magnitude
2025-04-22 10:22:13.441374,0.000000,0.133965,0.374626,-0.491054,0.632001,0.133480,0.372184,-0.437380,0.589610,0.133015,0.370876,-0.462070,0.607249,0.132535,0.372398,-0.475501,0.618342
2025-04-22 10:22:13.457367,0.005000,-0.001138,-0.485847,-0.592254,0.766038,-0.002402,-0.493247,-0.539164,0.730750,-0.002509,-0.492274,-0.563586,0.748311,-0.002794,-0.489512,-0.576871,0.756578
2025-04-22 10:22:13.460310,0.010000,-0.009247,-0.276414,-0.396325,0.483284,-0.010558,-0.282606,-0.342105,0.443862,-0.010643,-0.282189,-0.367046,0.463106,-0.010917,-0.279729,-0.380614,0.472477
2025-04-22 10:22:13.461947,0.015000,-0.011152,-0.113850,-0.133932,0.176136,-0.012474,-0.119105,-0.078201,0.143028,-0.012554,-0.119119,-0.103838,0.158522,-0.012825,-0.116893,-0.117784,0.166438
2025-04-22 10:22:13.473295,0.020000,0.007101,0.544372,-0.460968,0.713360,0.005885,0.542909,-0.407121,0.678625,0.005756,0.541151,-0.431891,0.692392,0.005459,0.542427,-0.445365,0.701860
2025-04-22 10:22:13.481581,0.025000,0.013341,-0.151661,0.124182,0.196469,0.012161,-0.157135,0.181400,0.240302,0.012016,-0.157048,0.155080,0.221039,0.011709,-0.154768,0.140761,0.209533
2025-04-22 10:22:13.489059,0.030000,-0.017922,-0.390857,-0.134181,0.413637,-0.019283,-0.397709,-0.078451,0.405831,-0.019345,-0.396988,-0.104087,0.410863,-0.019607,-0.394364,-0.118033,0.412115
2025-04-22 10:22:13.491605,0.035000,-0.037518,-0.248861,-0.524320,0.581594,-0.038992,-0.254895,-0.470838,0.536824,-0.039002,-0.254550,-0.495440,0.558371,-0.039235,-0.252130,-0.508823,0.569219
2025-04-22 10:22:13.505749,0.040000,-0.177256,0.321523,0.059970,0.372012,-0.179535,0.318776,0.116819,0.384054,-0.179175,0.317608,0.090668,0.375765,-0.179207,0.319206,0.076443,0.373967
2025-04-22 10:22:13.511585,0.045000,-0.210937,-0.215199,-0.656796,0.722625,-0.213410,-0.221039,-0.604077,0.677725,-0.212960,-0.220784,-0.628328,0.699209,-0.212943,-0.218412,-0.641520,0.710350
