Timestamp,Time,Accel1_X,Accel1_Y,Accel1_Z,Accel1_Magnitude,Accel2_X,Accel2_Y,Accel2_Z,Accel2_Magnitude
2025-04-26 23:57:23.890636,0.000000,0.000723,-0.000488,0.000262,0.000911,0.000018,0.000779,0.000025,0.000779
2025-04-26 23:57:23.906693,0.010000,-0.000156,0.000406,0.000580,0.000725,0.000768,0.000040,0.000090,0.000774
2025-04-26 23:57:23.906693,0.020000,-0.000156,0.000406,0.000580,0.000725,0.000768,0.000040,0.000090,0.000774
2025-04-26 23:57:23.938915,0.030000,-0.000089,0.000203,-0.000643,0.000680,-0.000710,0.000091,-0.000768,0.001050
2025-04-26 23:57:23.938915,0.040000,-0.000089,0.000203,-0.000643,0.000680,-0.000710,0.000091,-0.000768,0.001050
2025-04-26 23:57:23.938915,0.050000,-0.000089,0.000203,-0.000643,0.000680,-0.000710,0.000091,-0.000768,0.001050
2025-04-26 23:57:23.954733,0.060000,0.000244,0.000656,-0.000404,0.000808,-0.000342,-0.000017,-0.000141,0.000370
2025-04-26 23:57:23.954733,0.070000,0.000244,0.000656,-0.000404,0.000808,-0.000342,-0.000017,-0.000141,0.000370
2025-04-26 23:57:23.987032,0.080000,0.000253,0.000868,0.000722,0.001157,0.000318,-0.000586,0.001043,0.001237
2025-04-26 23:57:23.987032,0.090000,0.000253,0.000868,0.000722,0.001157,0.000318,-0.000586,0.001043,0.001237
2025-04-26 23:57:23.987032,0.100000,0.000253,0.000868,0.000722,0.001157,0.000318,-0.000586,0.001043,0.001237
2025-04-26 23:57:24.002891,0.110000,-0.000178,0.000366,0.000136,0.000429,-0.000074,-0.000013,0.000197,0.000211
2025-04-26 23:57:24.002891,0.120000,-0.000178,0.000366,0.000136,0.000429,-0.000074,-0.000013,0.000197,0.000211
2025-04-26 23:57:24.035051,0.130000,0.000008,0.000806,-0.000047,0.000808,-0.000309,-0.000669,-0.000425,0.000851
2025-04-26 23:57:24.035051,0.140000,0.000008,0.000806,-0.000047,0.000808,-0.000309,-0.000669,-0.000425,0.000851
2025-04-26 23:57:24.035051,0.150000,0.000008,0.000806,-0.000047,0.000808,-0.000309,-0.000669,-0.000425,0.000851
2025-04-26 23:57:24.051129,0.160000,0.000779,0.000034,0.000103,0.000786,-0.000165,-0.000239,-0.000322,0.000434
2025-04-26 23:57:24.051129,0.170000,0.000779,0.000034,0.000103,0.000786,-0.000165,-0.000239,-0.000322,0.000434
2025-04-26 23:57:24.082931,0.180000,-0.000730,-0.000021,-0.000801,0.001084,0.000444,-0.000258,-0.000722,0.000886
